AGE;MATI;JML_DEPLESI;STD_CUM_DEPLESI_%;DELTA_PAKAN_ZAK;DELTA_PAKAN_CUM_GR/EKOK;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;JUMLAH_AYAM_AKHIR;PERIODE;FCR_ACT_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_std_14;DG_ACT_rolling_std_3;DG_ACT_rolling_std_7;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;SUHU_MAX_rolling_std_3;SUHU_MAX_rolling_std_7;SUHU_MAX_rolling_std_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_min_14;PAKAN_DG_RATIO;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;SUHU_MAX_momentum_1;SUHU_MAX_acceleration;SUHU_MAX_volatility_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;FEED_EFFICIENCY_lag_1
9;3;80;1.14;-1.0;-6;42;13;1;1.099;1.027;-0.072;274;19420;7;0.28;34.0;37.0;24.0;3.0;10.0;15.0;3.0;19.0;19.0;1.0;1.0;1.0;-1.0;0.0;-3.0;4.0;-6.0;0.0;8.0;3.928;9.586;11.804;4.041;6.952;7.97;17.0;1.155;0.976;0.882;5.333;4.041;3.0;10.0;8.286;5.648;2.0;15.0;8.889;6.431;2.0;19.0;3.0;16.886;23.143;1.732;1.0;-0.286;1.38;1.0;-0.333;1.225;1.0;0.667;-3.0;4.0;0.714;4.152;-6.0;6.0;1.444;-6.0;1.226;5.2;2.7;1.559;3.85;8.0;11.0;8.185;2.5;0.0;2.0;1.155;0.0;7.0;3.606;-3.5;0.0;4.041;-3.0;-3.0;1.732;-1.5;1.006
10;2;82;1.27;0.0;-9;47;15;2;1.129;1.051;-0.078;281;19418;7;0.28;42.0;34.0;37.0;3.0;3.0;10.0;15.0;19.0;19.0;-2.0;1.0;1.0;0.0;0.0;1.0;-3.0;4.0;6.0;8.0;5.15;9.962;13.224;6.557;8.737;9.534;17.0;0.0;1.069;0.966;2.667;0.577;2.0;3.0;6.429;5.192;2.0;15.0;8.2;6.443;2.0;19.0;2.517;14.57;23.779;1.732;1.0;-0.143;1.464;1.0;-0.2;1.229;1.0;0.0;-3.0;2.0;0.143;3.532;-6.0;4.0;1.5;-6.0;1.204;5.1;-0.1;1.531;5.15;5.0;-3.0;5.686;6.5;0.0;0.0;1.155;-1.0;-1.0;3.786;-0.5;-1.0;0.577;3.0;6.0;3.0;-0.0;0.974
11;2;84;1.4;0.0;-10;49;14;0;1.149;1.077;-0.072;289;19416;7;0.28;47.0;42.0;34.0;2.0;3.0;3.0;10.0;19.0;19.0;1.0;-2.0;1.0;-2.0;0.0;2.0;1.0;-3.0;0.0;8.0;5.15;9.97;14.719;3.606;9.071;10.658;17.0;0.0;1.069;1.009;2.333;0.577;2.0;3.0;5.286;5.155;2.0;15.0;7.636;6.392;2.0;19.0;2.0;12.415;24.183;1.528;1.0;0.0;1.291;1.0;-0.273;1.191;1.0;1.0;0.0;2.0;0.143;3.532;-6.0;4.0;1.364;-6.0;1.261;5.2;0.1;0.058;5.15;2.0;-3.0;3.0;3.5;0.0;0.0;0.0;0.0;1.0;0.577;-0.5;0.0;0.577;-2.0;-5.0;3.215;0.5;0.951
12;4;88;1.53;0.0;-15;54;14;0;1.169;1.097;-0.072;297;19412;7;0.28;49.0;47.0;42.0;2.0;2.0;3.0;2.0;19.0;19.0;-1.0;1.0;-2.0;-1.0;0.0;0.0;2.0;1.0;3.0;8.0;5.2;10.177;16.255;3.606;10.198;11.984;17.0;0.0;0.976;1.03;2.667;1.155;2.0;4.0;5.571;4.995;2.0;15.0;7.333;6.184;2.0;19.0;3.055;7.829;24.658;1.155;1.0;0.0;1.291;1.0;-0.333;1.155;1.0;0.667;0.0;2.0;-0.286;3.302;-6.0;4.0;1.25;-6.0;1.241;5.2;0.0;0.058;5.2;5.0;3.0;1.732;3.5;0.0;0.0;0.0;2.0;2.0;1.528;1.0;2.0;1.155;0.0;2.0;2.517;-1.0;0.929
13;6;94;1.68;0.0;-20;58;14;2;1.186;1.114;-0.072;305;19406;7;0.28;54.0;49.0;47.0;4.0;2.0;2.0;15.0;19.0;19.0;-1.0;-1.0;1.0;1.0;0.0;0.0;0.0;2.0;-6.0;8.0;5.15;10.569;17.799;4.509;8.745;13.288;17.0;0.0;0.756;1.038;4.0;2.0;2.0;6.0;4.286;2.87;2.0;10.0;7.231;5.932;2.0;19.0;5.033;6.751;25.396;0.0;-1.0;-0.286;1.254;1.0;-0.385;1.121;1.0;0.667;0.0;2.0;0.857;2.193;-3.0;4.0;1.308;-6.0;1.243;5.1;-0.1;0.058;5.15;4.0;-1.0;1.528;4.5;0.0;0.0;0.0;2.0;0.0;1.155;2.0;2.0;2.0;0.0;0.0;1.155;-0.0;0.912
14;13;107;1.79;0.0;-27;53;6;-8;1.208;1.147;-0.061;313;19393;7;0.28;58.0;54.0;49.0;6.0;4.0;2.0;10.0;19.0;19.0;-1.0;-1.0;-1.0;1.0;0.0;2.0;0.0;0.0;4.0;8.0;5.15;11.156;19.358;2.646;8.112;13.579;17.0;0.0;0.0;1.038;7.667;4.726;4.0;13.0;4.714;3.904;2.0;13.0;7.643;5.904;2.0;19.0;9.713;10.261;27.104;0.0;-1.0;-0.571;1.134;1.0;-0.429;1.089;1.0;-2.0;-8.0;2.0;-0.857;3.579;-8.0;2.0;0.643;-8.0;1.458;5.2;0.1;0.058;5.15;-5.0;-9.0;5.508;-0.5;0.0;0.0;0.0;7.0;5.0;2.887;4.5;7.0;4.726;0.0;0.0;0.0;-0.0;0.898
15;6;113;1.92;-1.0;-29;67;8;2;1.219;1.156;-0.063;320;19387;7;0.28;53.0;58.0;54.0;13.0;6.0;4.0;3.0;19.0;19.0;-1.0;-1.0;-1.0;1.0;0.0;-8.0;2.0;0.0;-3.0;8.0;5.2;11.164;19.906;7.095;8.112;15.022;17.0;1.155;0.756;1.267;8.333;4.041;6.0;13.0;5.143;3.848;2.0;13.0;6.714;4.921;2.0;15.0;9.713;12.856;26.193;0.0;-1.0;-0.857;0.9;1.0;-0.5;1.092;1.0;-1.333;-8.0;2.0;-0.143;3.579;-8.0;2.0;0.214;-8.0;1.231;5.2;0.0;0.058;5.2;14.0;19.0;9.504;4.5;-2.0;-2.0;1.155;-7.0;-14.0;7.095;0.0;-7.0;4.041;0.0;0.0;0.0;-0.0;0.872
16;11;124;2.06;-1.0;-30;76;17;8;1.229;1.156;-0.073;327;19376;7;0.475;67.0;53.0;58.0;6.0;13.0;6.0;3.0;3.0;22.0;-1.0;-1.0;-1.0;-2.0;-1.0;2.0;-8.0;2.0;1.0;0.0;5.2;11.187;20.244;11.59;10.388;16.256;24.0;1.155;0.976;1.399;10.0;3.606;6.0;13.0;6.286;4.271;2.0;13.0;7.286;4.921;2.0;15.0;8.622;16.046;25.167;0.577;-1.0;-0.857;0.9;1.0;-0.571;1.158;1.0;0.667;-8.0;8.0;0.857;4.741;-8.0;8.0;0.786;-8.0;1.154;5.2;0.0;0.0;5.2;9.0;-5.0;9.849;11.5;0.0;2.0;1.155;5.0;12.0;7.572;-1.0;5.0;3.606;-1.0;-1.0;0.577;-0.5;0.865
17;10;134;2.18;0.0;-29;71;17;0;1.239;1.173;-0.066;334;19366;7;0.6;76.0;67.0;53.0;11.0;6.0;13.0;2.0;15.0;37.0;-2.0;-1.0;-1.0;1.0;0.0;8.0;2.0;-8.0;2.0;6.0;6.543;11.823;21.005;4.509;10.221;16.787;24.0;0.0;1.069;1.46;9.0;2.646;6.0;11.0;7.429;3.994;2.0;13.0;6.929;4.48;2.0;15.0;10.504;18.75;25.764;1.0;0.0;-1.0;0.577;0.0;-0.571;1.158;1.0;3.333;0.0;8.0;0.571;4.721;-8.0;8.0;0.357;-8.0;1.345;7.8;2.6;1.501;6.5;-5.0;-14.0;9.849;2.0;0.0;0.0;1.155;-1.0;-6.0;6.0;2.0;-1.0;2.646;2.0;3.0;1.528;0.5;0.865
18;12;146;2.31;1.0;-26;74;17;0;1.249;1.193;-0.056;343;19354;7;0.706;71.0;76.0;67.0;10.0;11.0;6.0;2.0;10.0;47.0;0.0;-2.0;-1.0;-1.0;-2.0;0.0;8.0;2.0;0.0;0.0;7.8;12.879;21.8;2.517;9.621;16.705;24.0;0.0;1.069;1.46;11.0;1.0;10.0;12.0;8.857;3.485;4.0;13.0;7.071;4.615;2.0;15.0;11.015;20.98;27.49;1.528;1.0;-0.714;0.951;1.0;-0.357;1.151;1.0;2.667;0.0;8.0;0.571;4.721;-8.0;8.0;0.357;-8.0;1.396;7.8;0.0;1.501;7.8;3.0;8.0;7.024;-1.0;0.0;0.0;0.0;2.0;3.0;3.0;0.5;2.0;1.0;1.0;-1.0;1.528;1.5;0.853
19;19;165;2.44;0.0;-26;79;18;2;1.259;1.205;-0.054;378;19335;7;0.782;74.0;71.0;76.0;12.0;10.0;11.0;4.0;2.0;49.0;1.0;0.0;-2.0;-1.0;-1.0;0.0;0.0;8.0;0.0;3.0;5.453;12.922;22.201;4.041;9.621;17.064;24.0;0.0;0.976;1.399;13.667;4.726;10.0;19.0;11.0;4.472;6.0;19.0;8.286;5.355;2.0;19.0;15.631;24.3;30.228;0.577;1.0;-0.571;0.976;1.0;-0.286;1.139;1.0;0.667;0.0;2.0;0.857;4.741;-8.0;8.0;0.286;-8.0;1.342;2.7;-5.1;2.944;5.25;5.0;2.0;5.292;4.0;0.0;0.0;0.0;7.0;5.0;4.041;4.5;7.0;4.726;-1.0;-2.0;1.528;0.0;0.838
20;11;176;2.57;1.0;-23;85;44;5;1.272;1.219;-0.053;383;19324;7;0.889;79.0;74.0;71.0;19.0;12.0;10.0;6.0;15.0;64.0;0.0;1.0;0.0;-1.0;1.0;2.0;0.0;0.0;2.0;-6.0;6.917;13.958;23.256;5.508;10.205;16.413;34.0;0.0;0.756;1.267;14.0;4.359;11.0;19.0;11.714;3.904;6.0;19.0;8.0;5.069;2.0;19.0;15.177;25.932;33.913;1.0;2.0;-0.143;1.345;2.0;-0.214;1.251;2.0;2.333;0.0;5.0;1.286;4.99;-8.0;8.0;1.071;-8.0;1.369;10.4;7.7;3.917;6.55;6.0;1.0;1.528;5.5;0.0;0.0;0.0;-8.0;-15.0;7.638;-0.5;-8.0;4.359;2.0;3.0;1.528;0.5;0.83
21;10;186;2.7;0.0;-30;71;13;-11;1.294;1.249;-0.045;387;19314;7;0.938;85.0;79.0;74.0;11.0;19.0;12.0;13.0;10.0;74.0;2.0;0.0;1.0;-1.0;1.0;5.0;2.0;0.0;-8.0;4.0;6.917;13.8;23.868;7.024;5.964;15.391;34.0;0.0;0.0;1.038;13.333;4.933;10.0;19.0;11.286;3.904;6.0;19.0;8.0;5.069;2.0;19.0;10.504;27.413;37.694;1.528;2.0;-0.143;1.345;2.0;-0.357;1.216;2.0;-1.333;-11.0;5.0;0.857;5.956;-11.0;8.0;0.0;-11.0;1.677;2.7;-7.7;4.446;6.55;-14.0;-20.0;11.269;-4.0;0.0;0.0;0.0;-1.0;7.0;7.506;-4.5;-1.0;4.933;-3.0;-5.0;2.517;-0.5;0.82
22;16;202;2.83;0.0;-38;76;5;-8;1.137;1.277;0.14;391;19298;7;0.994;71.0;85.0;79.0;10.0;11.0;19.0;6.0;3.0;77.0;-1.0;2.0;0.0;-1.0;1.0;-11.0;5.0;2.0;2.0;-3.0;5.508;13.839;24.412;7.095;4.899;13.625;42.0;1.155;0.756;1.267;12.333;3.215;10.0;16.0;12.714;3.45;10.0;19.0;8.929;5.269;2.0;19.0;13.115;28.475;41.749;1.528;2.0;0.143;1.345;2.0;-0.357;1.216;2.0;-4.667;-11.0;5.0;-0.571;6.779;-11.0;8.0;-0.357;-11.0;1.671;7.9;5.2;3.928;5.3;5.0;19.0;11.269;-4.5;-2.0;-2.0;1.155;6.0;7.0;7.0;2.5;6.0;3.215;2.0;5.0;2.887;-0.5;0.801
23;10;212;2.96;0.0;-45;97;16;11;1.337;1.284;-0.053;394;19288;7;1.027;76.0;71.0;85.0;16.0;10.0;11.0;11.0;3.0;80.0;1.0;-1.0;2.0;-2.0;-2.0;-8.0;-11.0;5.0;8.0;1.0;6.596;13.244;24.804;13.796;9.327;14.558;47.0;1.155;0.976;1.399;12.0;3.464;10.0;16.0;12.571;3.552;10.0;19.0;9.429;4.988;2.0;19.0;13.115;28.401;45.041;1.0;1.0;0.429;0.976;2.0;-0.214;1.122;2.0;-2.667;-11.0;11.0;-0.143;7.471;-11.0;11.0;0.357;-11.0;1.363;5.2;-2.7;2.601;6.55;21.0;16.0;17.521;13.0;0.0;2.0;1.155;-6.0;-12.0;6.028;0.0;-6.0;3.464;-1.0;-3.0;2.517;0.5;0.783
24;7;219;3.09;1.0;-52;89;17;1;1.36;1.303;-0.057;397;19281;7;1.051;97.0;76.0;71.0;10.0;16.0;10.0;10.0;2.0;82.0;0.0;1.0;-1.0;0.0;1.0;11.0;-8.0;-11.0;0.0;2.0;6.543;13.443;25.353;10.599;9.235;14.14;49.0;0.0;1.069;1.46;11.0;4.583;7.0;16.0;12.143;4.059;7.0;19.0;9.786;4.577;2.0;19.0;8.544;26.33;47.092;1.0;2.0;0.714;1.113;2.0;-0.143;1.231;2.0;1.333;-8.0;11.0;0.0;7.483;-11.0;11.0;0.286;-11.0;1.573;7.8;2.6;1.531;6.5;-8.0;-29.0;14.526;6.5;0.0;0.0;1.155;-3.0;3.0;6.245;-4.5;-3.0;4.583;2.0;3.0;1.732;0.5;0.779
25;7;226;3.22;-1.0;-64;84;10;-6;1.382;1.326;-0.056;400;19274;7;1.077;89.0;97.0;76.0;7.0;10.0;16.0;12.0;2.0;84.0;2.0;0.0;1.0;1.0;-1.0;1.0;11.0;-8.0;0.0;0.0;5.453;13.253;25.408;6.557;8.622;12.925;53.0;0.0;1.069;1.46;8.0;1.732;7.0;10.0;11.429;4.504;7.0;19.0;10.143;4.092;4.0;19.0;7.0;22.927;47.897;1.528;2.0;0.429;1.272;2.0;-0.143;1.231;2.0;2.0;-6.0;11.0;-0.857;7.819;-11.0;11.0;-0.143;-11.0;1.699;2.7;-5.1;2.55;5.25;-5.0;3.0;15.948;-6.5;0.0;0.0;0.0;0.0;3.0;3.0;-1.5;0.0;1.732;-3.0;-5.0;2.517;-0.5;0.767
26;7;233;3.35;1.0;-73;85;3;-7;1.405;1.353;-0.052;402;19267;7;1.097;84.0;89.0;97.0;7.0;7.0;10.0;19.0;4.0;88.0;-1.0;2.0;0.0;0.0;-1.0;-6.0;1.0;11.0;2.0;0.0;6.917;13.244;25.939;2.646;8.454;11.874;53.0;0.0;0.976;1.399;7.0;0.0;7.0;7.0;9.714;3.251;7.0;16.0;10.357;3.815;6.0;19.0;7.0;20.934;47.605;2.082;3.0;0.857;1.574;3.0;0.143;1.46;3.0;-4.0;-7.0;1.0;-2.143;8.009;-11.0;11.0;-0.643;-11.0;1.801;10.4;7.7;3.917;6.55;1.0;6.0;4.583;-2.0;0.0;0.0;0.0;0.0;0.0;1.732;0.0;0.0;0.0;4.0;7.0;3.606;0.5;0.754
27;4;237;3.4;0.0;-83;94;3;0;1.426;1.37;-0.056;404;19263;7;1.114;85.0;84.0;89.0;7.0;7.0;7.0;11.0;6.0;94.0;3.0;-1.0;2.0;2.0;-1.0;-7.0;-6.0;1.0;5.0;2.0;6.879;13.399;25.902;5.508;9.299;11.553;53.0;0.0;0.756;1.267;6.0;1.732;4.0;7.0;8.714;3.817;4.0;16.0;10.214;4.023;4.0;19.0;5.568;18.026;46.07;2.082;3.0;0.571;1.512;3.0;0.214;1.424;3.0;-4.333;-7.0;0.0;-2.857;7.471;-11.0;11.0;-0.786;-11.0;1.656;2.6;-7.8;4.475;6.5;9.0;8.0;7.024;5.0;0.0;0.0;0.0;-3.0;-3.0;1.732;-1.5;-3.0;1.732;-3.0;-7.0;4.041;0.5;0.739
28;5;242;3.61;-7.0;-110;96;5;1;1.446;1.377;-0.069;405;19258;7;1.147;94.0;85.0;84.0;4.0;7.0;7.0;10.0;13.0;107.0;0.0;3.0;-1.0;-1.0;-1.0;0.0;-7.0;-6.0;-11.0;-8.0;6.822;10.304;24.02;5.859;7.61;9.793;67.0;0.0;0.0;1.038;5.333;1.528;4.0;7.0;8.0;4.0;4.0;16.0;9.643;4.162;4.0;19.0;4.509;14.316;44.356;11.93;3.0;-2.0;7.616;3.0;-1.071;5.342;3.0;-2.0;-7.0;1.0;-1.143;6.619;-8.0;11.0;-0.143;-11.0;1.487;-12.9;-15.5;11.86;-5.15;2.0;-7.0;4.359;5.5;0.0;0.0;0.0;1.0;4.0;2.082;-1.0;1.0;1.528;-19.0;-16.0;11.79;-11.0;0.73
29;0;242;3.74;-8.0;-142;95;4;-1;1.47;1.387;-0.083;406;19258;7;1.156;96.0;94.0;85.0;5.0;4.0;7.0;16.0;6.0;113.0;-19.0;0.0;3.0;1.0;-1.0;1.0;0.0;-7.0;-8.0;2.0;6.49;8.042;22.096;1.0;5.381;9.409;71.0;0.0;0.0;1.027;3.0;2.646;0.0;5.0;5.714;3.147;0.0;10.0;9.214;4.823;0.0;19.0;2.887;11.596;41.13;11.269;0.0;-5.0;10.0;3.0;-2.429;7.356;3.0;0.0;-1.0;1.0;-0.143;5.9;-7.0;11.0;-0.357;-11.0;1.558;5.2;18.1;9.786;-3.85;-1.0;-3.0;5.132;0.5;0.0;0.0;0.0;-5.0;-6.0;3.055;-2.0;-5.0;2.646;-1.0;18.0;9.866;-10.0;0.726
30;13;255;3.87;-14.0;-187;79;-14;-18;1.491;1.402;-0.089;407;19245;7;1.156;95.0;96.0;94.0;0.0;5.0;4.0;10.0;11.0;124.0;-20.0;-19.0;0.0;0.0;-2.0;-1.0;1.0;0.0;11.0;8.0;5.15;6.757;19.214;9.539;6.466;9.253;71.0;0.0;0.0;0.994;6.0;6.557;0.0;13.0;6.143;3.934;0.0;13.0;9.357;4.909;0.0;19.0;7.506;11.772;38.294;8.963;-19.0;-10.0;14.72;3.0;-4.786;11.389;3.0;-6.0;-18.0;1.0;-4.286;6.873;-18.0;1.0;-2.214;-18.0;1.743;-10.3;-15.5;9.786;-2.55;-16.0;-15.0;9.644;-8.5;0.0;0.0;0.0;13.0;18.0;9.165;4.0;13.0;6.557;-15.0;-14.0;9.452;-8.0;0.721
31;7;262;4.0;-13.0;-230;100;-12;2;1.511;1.403;-0.108;408;19238;7;1.173;79.0;95.0;96.0;13.0;0.0;5.0;7.0;10.0;134.0;-35.0;-20.0;-19.0;2.0;0.0;-18.0;-1.0;1.0;1.0;0.0;5.15;6.429;16.683;10.97;7.721;9.381;71.0;0.0;0.0;0.938;6.667;6.506;0.0;13.0;6.143;3.934;0.0;13.0;9.143;4.944;0.0;19.0;10.149;12.448;35.093;8.66;-20.0;-15.286;16.255;3.0;-7.286;13.837;3.0;-5.667;-18.0;2.0;-4.143;7.01;-18.0;2.0;-2.071;-18.0;1.429;5.2;15.5;8.949;-2.55;21.0;37.0;18.61;2.5;0.0;0.0;0.0;-6.0;-19.0;10.693;3.5;-6.0;6.506;0.0;15.0;8.386;-7.5;0.713
32;3;265;4.13;-13.0;-279;203;93;104;1.534;1.34;-0.194;408;19235;7;1.193;100.0;79.0;95.0;7.0;13.0;0.0;7.0;12.0;146.0;-35.0;-35.0;-20.0;-1.0;1.0;2.0;-18.0;-1.0;-6.0;0.0;5.25;6.275;14.655;66.365;42.751;32.226;71.0;0.0;0.0;0.852;7.667;5.033;3.0;13.0;5.571;4.077;0.0;13.0;8.5;5.125;0.0;19.0;5.132;12.596;31.447;0.0;-35.0;-20.143;16.355;3.0;-9.857;15.432;3.0;29.333;-18.0;104.0;11.571;41.348;-18.0;104.0;5.357;-18.0;0.73;5.3;0.1;8.978;5.25;103.0;82.0;60.902;62.0;0.0;0.0;0.0;-4.0;2.0;10.44;-5.0;-4.0;5.033;0.0;0.0;8.66;0.0;0.713
33;9;274;4.26;-10.0;-320;99;92;-1;1.556;1.353;-0.203;408;19226;7;1.205;203.0;100.0;79.0;3.0;7.0;13.0;7.0;19.0;165.0;-35.0;-35.0;-35.0;3.0;0.0;104.0;2.0;-18.0;-7.0;2.0;9.416;8.09;13.149;59.758;41.844;31.893;71.0;0.0;0.0;0.726;6.333;3.055;3.0;9.0;5.857;4.259;0.0;13.0;7.786;4.154;0.0;16.0;6.245;13.922;29.41;4.619;-27.0;-24.429;12.83;0.0;-11.786;15.788;3.0;35.0;-1.0;104.0;12.429;40.959;-18.0;104.0;5.143;-18.0;1.628;13.0;7.7;4.475;9.15;-104.0;-207.0;104.242;-0.5;0.0;0.0;0.0;6.0;10.0;6.429;1.0;6.0;3.055;8.0;8.0;4.619;4.0;0.746
1;8;8;0.1;0.0;1;22;4;8;0.321;0.317;-0.004;0;20992;8;0.317;22.0;22.0;22.0;8.0;8.0;8.0;8.0;8.0;8.0;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;8.0;3.394;3.394;3.394;2.828;2.828;2.828;22.0;0.0;0.0;0.0;8.0;4.243;8.0;8.0;8.0;4.243;8.0;8.0;8.0;4.243;8.0;8.0;1.414;1.414;1.414;0.707;1.0;1.0;0.707;1.0;1.0;0.707;1.0;8.0;8.0;8.0;8.0;4.95;8.0;8.0;8.0;8.0;0.864;4.8;-2.4;1.697;3.6;-4.0;5.0;3.536;-1.5;0.0;0.0;0.0;-6.0;15.0;10.607;1.5;9.0;6.364;1.0;-3.0;2.121;-0.5;3.155
2;2;10;0.23;1.0;3;18;5;1;0.549;0.549;0.0;0;20990;8;0.317;22.0;22.0;22.0;8.0;8.0;8.0;8.0;8.0;8.0;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;8.0;3.394;3.394;3.394;2.828;2.828;2.828;18.0;0.0;0.0;0.0;5.0;4.243;2.0;8.0;5.0;4.243;2.0;8.0;5.0;4.243;2.0;8.0;1.414;1.414;1.414;0.707;2.0;1.5;0.707;2.0;1.5;0.707;2.0;4.5;1.0;8.0;4.5;4.95;1.0;8.0;4.5;1.0;1.322;4.8;-2.4;1.697;3.6;-4.0;5.0;3.536;-1.5;0.0;0.0;0.0;-6.0;15.0;10.607;1.5;9.0;6.364;1.0;-3.0;2.121;-0.5;3.155
3;11;21;0.36;0.0;3;19;3;-1;0.711;0.712;0.001;0;20979;8;0.317;18.0;22.0;22.0;2.0;8.0;8.0;8.0;8.0;8.0;2.0;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;3.666;3.666;3.666;2.082;2.082;2.082;18.0;0.0;0.0;0.0;7.0;4.583;2.0;11.0;7.0;4.583;2.0;11.0;7.0;4.583;2.0;11.0;7.0;7.0;7.0;1.0;2.0;1.0;1.0;2.0;1.0;1.0;2.0;2.667;-1.0;8.0;2.667;4.726;-1.0;8.0;2.667;-1.0;1.379;2.4;-2.4;1.697;3.6;1.0;5.0;3.536;-1.5;0.0;0.0;0.0;9.0;15.0;10.607;1.5;9.0;6.364;-2.0;-3.0;2.121;-0.5;1.821
4;4;25;0.49;0.0;4;24;4;0;0.826;0.827;0.001;0;20975;8;0.317;19.0;18.0;22.0;11.0;2.0;8.0;8.0;8.0;8.0;0.0;2.0;1.0;1.0;1.0;-1.0;1.0;8.0;8.0;8.0;3.666;4.996;4.996;3.215;2.754;2.754;18.0;0.0;0.0;0.0;5.667;4.726;2.0;11.0;6.25;4.031;2.0;11.0;6.25;4.031;2.0;11.0;7.767;8.287;8.287;1.0;2.0;1.0;0.816;2.0;1.0;0.816;2.0;0.0;-1.0;1.0;2.0;4.082;-1.0;8.0;2.0;-1.0;1.292;4.8;2.4;1.386;3.6;5.0;4.0;4.509;3.0;0.0;0.0;0.0;-7.0;-16.0;8.963;1.0;-7.0;4.726;1.0;3.0;1.732;-0.5;1.404
5;7;32;0.62;0.0;2;27;4;0;0.914;0.901;-0.013;0;20968;8;0.317;24.0;19.0;18.0;4.0;11.0;2.0;8.0;8.0;8.0;1.0;0.0;2.0;1.0;1.0;0.0;-1.0;1.0;8.0;8.0;3.666;5.73;5.73;4.041;3.674;3.674;18.0;0.0;0.0;0.0;7.333;3.512;4.0;11.0;6.4;3.507;2.0;11.0;6.4;3.507;2.0;11.0;5.568;10.134;10.134;1.0;1.0;0.6;1.14;2.0;0.6;1.14;2.0;-0.333;-1.0;0.0;1.6;3.647;-1.0;8.0;1.6;-1.0;1.237;2.4;-2.4;1.386;3.6;3.0;-2.0;2.0;4.0;0.0;0.0;0.0;3.0;10.0;8.083;-2.0;3.0;3.512;-2.0;-3.0;1.732;-0.5;1.209
6;10;42;0.75;0.0;2;30;4;0;0.979;0.964;-0.015;0;20958;8;0.317;27.0;24.0;19.0;7.0;4.0;11.0;8.0;8.0;8.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;-1.0;8.0;8.0;3.666;6.956;6.956;3.0;4.633;4.633;18.0;0.0;0.0;0.0;7.0;3.0;4.0;10.0;7.0;3.464;2.0;11.0;7.0;3.464;2.0;11.0;8.544;12.992;12.992;1.0;1.0;0.5;1.049;2.0;0.5;1.049;2.0;0.0;0.0;0.0;1.333;3.327;-1.0;8.0;1.333;-1.0;1.273;4.8;2.4;1.386;3.6;3.0;0.0;1.155;3.0;0.0;0.0;0.0;3.0;0.0;5.774;3.0;3.0;3.0;1.0;3.0;1.732;-0.5;1.11
