"AGE","MATI","JML_DEPLESI","STD_CUM_DEPLESI_%","PAKAN_STD_CUM_GR/EK","DELTA_PAKAN_ZAK","DELTA_PAKAN_CUM_GR/EKOR","DG_ACT","DELTA_ABW","DELTA_DG","FCR_STD","DELTA_FCR","IP_STD","IP_ACT","JUMLAH_AYAM_AKHIR","PERIODE","FCR_ACT_lag_7","FCR_ACT_lag_14","PAKAN_ACT_GR/EK_lag_14","DG_ACT_lag_1","DG_ACT_lag_2","DG_ACT_lag_3","DG_ACT_lag_7","DG_ACT_lag_14","MATI_lag_1","MATI_lag_2","MATI_lag_3","MATI_lag_7","MATI_lag_14","JML_DEPLESI_lag_7","JML_DEPLESI_lag_14","DELTA_PAKAN_GR/EKOR_lag_1","DELTA_PAKAN_GR/EKOR_lag_2","DELTA_PAKAN_GR/EKOR_lag_3","DELTA_PAKAN_GR/EKOR_lag_7","DELTA_PAKAN_GR/EKOR_lag_14","DELTA_DG_lag_1","DELTA_DG_lag_2","DELTA_DG_lag_3","DELTA_DG_lag_7","DELTA_DG_lag_14","PAKAN_ACT_GR/EK_rolling_std_3","PAKAN_ACT_GR/EK_rolling_std_7","PAKAN_ACT_GR/EK_rolling_std_14","DG_ACT_rolling_mean_3","DG_ACT_rolling_std_3","DG_ACT_rolling_min_3","DG_ACT_rolling_max_3","DG_ACT_rolling_std_7","DG_ACT_rolling_min_7","DG_ACT_rolling_std_14","DG_ACT_rolling_min_14","MATI_rolling_mean_3","MATI_rolling_std_3","MATI_rolling_min_3","MATI_rolling_max_3","MATI_rolling_mean_7","MATI_rolling_std_7","MATI_rolling_min_7","MATI_rolling_max_7","MATI_rolling_mean_14","MATI_rolling_std_14","MATI_rolling_min_14","MATI_rolling_max_14","JML_DEPLESI_rolling_std_3","JML_DEPLESI_rolling_std_7","JML_DEPLESI_rolling_std_14","DELTA_PAKAN_GR/EKOR_rolling_mean_3","DELTA_PAKAN_GR/EKOR_rolling_std_3","DELTA_PAKAN_GR/EKOR_rolling_min_3","DELTA_PAKAN_GR/EKOR_rolling_max_3","DELTA_PAKAN_GR/EKOR_rolling_mean_7","DELTA_PAKAN_GR/EKOR_rolling_std_7","DELTA_PAKAN_GR/EKOR_rolling_min_7","DELTA_PAKAN_GR/EKOR_rolling_max_7","DELTA_PAKAN_GR/EKOR_rolling_mean_14","DELTA_PAKAN_GR/EKOR_rolling_std_14","DELTA_PAKAN_GR/EKOR_rolling_min_14","DELTA_PAKAN_GR/EKOR_rolling_max_14","DELTA_DG_rolling_mean_3","DELTA_DG_rolling_min_3","DELTA_DG_rolling_max_3","DELTA_DG_rolling_mean_7","DELTA_DG_rolling_std_7","DELTA_DG_rolling_min_7","DELTA_DG_rolling_max_7","DELTA_DG_rolling_mean_14","DELTA_DG_rolling_std_14","DELTA_DG_rolling_min_14","PAKAN_DG_RATIO","PAKAN_ACT_GR/EK_momentum_1","PAKAN_ACT_GR/EK_acceleration","PAKAN_ACT_GR/EK_volatility_3","PAKAN_ACT_GR/EK_trend_slope_3","DG_ACT_momentum_1","DG_ACT_acceleration","DG_ACT_volatility_3","DG_ACT_trend_slope_3","MATI_momentum_1","MATI_acceleration","MATI_volatility_3","MATI_trend_slope_3","JML_DEPLESI_momentum_1","JML_DEPLESI_acceleration","JML_DEPLESI_volatility_3","ABW_ACT_acceleration","ABW_ACT_volatility_3","DELTA_PAKAN_GR/EKOR_momentum_1","DELTA_PAKAN_GR/EKOR_acceleration","DELTA_PAKAN_GR/EKOR_volatility_3","DELTA_PAKAN_GR/EKOR_trend_slope_3","FEED_EFFICIENCY_lag_1","FCR_ACT","prediction(FCR_ACT)"
23.0,4.0,233.0,2.96,1656.0,2.0,-57.0,93.0,10.0,7.0,1.337,-0.057,394.0,401.0,20767.0,13.0,1.145,0.946,55.1,81.0,86.0,79.0,70.0,42.0,10.0,6.0,11.0,9.0,6.0,178.0,127.0,2.0,3.0,1.0,1.0,2.0,-3.0,4.0,-1.0,2.0,1.0,7.376,14.771,25.641,86.667,6.028,81.0,93.0,7.825,70.0,14.705,47.0,6.667,3.055,4.0,10.0,7.857,3.288,4.0,12.0,7.571,3.61,4.0,16.0,7.211,16.125,32.7,3.333,1.528,2.0,5.0,1.714,1.976,-1.0,5.0,0.714,2.73,-6.0,5.0,2.667,-3.0,7.0,0.571,3.599,-3.0,7.0,0.071,3.149,-6.0,1.475,9.6,4.7,2.35,7.25,12.0,17.0,8.737,3.5,-6.0,-10.0,5.508,-1.0,4.0,-6.0,3.055,12.0,6.028,3.0,4.0,2.082,1.0,0.791,1.28,1.2793391431543104
26.0,5.0,258.0,3.35,2120.0,-1.0,-82.0,96.0,10.0,4.0,1.405,-0.064,402.0,411.0,20742.0,13.0,1.205,1.06,62.4,87.0,88.0,93.0,75.0,48.0,13.0,7.0,4.0,4.0,16.0,202.0,154.0,5.0,4.0,5.0,2.0,-6.0,-3.0,0.0,7.0,-2.0,-6.0,3.721,12.853,26.089,90.333,4.933,87.0,96.0,6.04,79.0,11.984,56.0,8.333,4.163,5.0,13.0,8.0,3.367,4.0,13.0,7.429,3.106,4.0,13.0,9.292,16.623,32.675,2.0,4.359,-3.0,5.0,2.429,2.82,-3.0,5.0,1.357,2.405,-3.0,5.0,0.333,-3.0,4.0,1.143,3.891,-3.0,7.0,0.571,2.848,-3.0,1.531,-2.4,-9.7,5.052,2.45,9.0,10.0,7.211,4.0,-8.0,-14.0,7.371,-1.0,5.0,-8.0,4.163,9.0,4.933,-8.0,-9.0,4.726,-3.5,0.753,1.341,1.3451971798150102
32.0,0.0,308.0,4.13,3201.0,-5.0,-214.0,78.0,1.0,-21.0,1.534,-0.104,408.0,419.0,20692.0,13.0,1.328,1.183,101.0,106.0,96.0,103.0,87.0,74.0,0.0,13.0,13.0,13.0,8.0,253.0,198.0,-11.0,-11.0,-11.0,5.0,-1.0,8.0,-1.0,7.0,-3.0,0.0,4.85,11.161,19.076,93.333,14.189,78.0,106.0,9.137,78.0,9.313,75.0,4.333,7.506,0.0,13.0,7.857,6.067,0.0,13.0,7.857,4.769,0.0,13.0,0.0,20.191,37.321,-11.0,0.0,-11.0,-11.0,-10.429,3.823,-16.0,-3.0,-3.643,7.581,-16.0,5.0,-4.667,-21.0,8.0,-1.0,9.916,-21.0,8.0,-0.357,7.249,-21.0,2.2,4.9,0.1,0.058,4.85,-28.0,-38.0,19.035,-9.0,0.0,13.0,7.506,-6.5,0.0,0.0,7.506,-28.0,14.189,0.0,0.0,0.0,-0.0,0.714,1.43,1.4011929772415432
2.0,25.0,70.0,0.23,40.0,1.0,6.3,19.0,10.0,2.0,0.549,0.009,0.0,0.0,20430.0,14.0,0.343,0.343,22.0,20.0,20.0,20.0,20.0,20.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,1.768,1.768,1.768,19.5,0.707,19.0,20.0,0.707,19.0,0.707,19.0,35.0,14.142,25.0,45.0,35.0,14.142,25.0,45.0,35.0,14.142,25.0,45.0,17.678,17.678,17.678,3.25,1.061,2.5,4.0,3.25,1.061,2.5,4.0,3.25,1.061,2.5,4.0,4.0,2.0,6.0,4.0,2.828,2.0,6.0,4.0,2.828,2.0,1.289,2.5,-2.5,1.768,1.25,-1.0,2.0,1.414,0.0,-20.0,10.0,7.071,-15.0,25.0,-10.0,7.071,1.0,0.707,-1.5,-2.5,1.768,-2.75,2.915,0.558,0.546511678461592
5.0,13.0,110.0,0.62,131.0,-1.0,0.7,30.0,13.0,3.0,0.914,-0.075,0.0,0.0,20390.0,14.0,0.343,0.343,22.0,24.0,20.0,19.0,20.0,20.0,12.0,15.0,25.0,45.0,45.0,45.0,45.0,-0.6,-1.5,2.5,4.0,4.0,0.0,0.0,2.0,6.0,6.0,3.764,4.056,4.056,24.667,5.033,20.0,30.0,4.561,19.0,4.561,19.0,13.333,1.528,12.0,15.0,22.0,13.856,12.0,45.0,22.0,13.856,12.0,45.0,12.503,25.146,25.146,-1.4,0.755,-2.1,-0.6,0.46,2.656,-2.1,4.0,0.46,2.656,-2.1,4.0,1.0,0.0,3.0,2.2,2.49,0.0,6.0,2.2,2.49,0.0,1.063,2.5,-2.4,2.45,3.7,6.0,2.0,2.517,5.0,1.0,4.0,5.568,-1.0,13.0,1.0,1.528,6.0,5.033,-1.5,-2.4,2.45,-0.3,1.271,0.839,0.8480786357596135
6.0,6.0,116.0,0.75,170.0,-2.0,-4.1,31.0,14.0,1.0,0.979,-0.097,0.0,0.0,20384.0,14.0,0.343,0.343,22.0,30.0,24.0,20.0,20.0,20.0,13.0,12.0,15.0,45.0,45.0,45.0,45.0,-2.1,-0.6,-1.5,4.0,4.0,3.0,0.0,0.0,6.0,6.0,2.45,4.838,4.838,28.333,3.786,24.0,31.0,5.329,19.0,5.329,19.0,10.333,3.786,6.0,13.0,19.333,14.01,6.0,45.0,19.333,14.01,6.0,45.0,9.713,26.559,26.559,-2.133,1.55,-3.7,-0.6,-0.233,2.92,-3.7,4.0,-0.233,2.92,-3.7,4.0,1.333,0.0,3.0,2.0,2.28,0.0,6.0,2.0,2.28,0.0,1.106,2.4,-0.1,1.415,2.45,1.0,-5.0,2.517,3.5,-7.0,-8.0,4.0,-3.0,6.0,-7.0,3.786,1.0,3.786,-1.6,-0.1,1.415,-1.55,1.192,0.882,0.87816625493894
7.0,12.0,128.0,0.68,210.0,-2.0,-5.1,35.0,18.0,2.0,1.029,-0.11,270.0,345.0,20372.0,14.0,0.343,0.343,22.0,31.0,30.0,24.0,20.0,20.0,6.0,13.0,12.0,45.0,45.0,45.0,45.0,-3.7,-2.1,-0.6,4.0,4.0,1.0,3.0,0.0,6.0,6.0,3.775,6.205,6.205,32.0,2.646,30.0,35.0,6.399,19.0,6.399,19.0,10.333,3.786,6.0,13.0,18.286,13.086,6.0,45.0,18.286,13.086,6.0,45.0,9.165,28.74,28.74,-3.167,0.924,-3.7,-2.1,-0.729,2.97,-3.7,4.0,-0.729,2.97,-3.7,4.0,2.0,1.0,3.0,2.0,2.082,0.0,6.0,2.0,2.082,0.0,1.123,5.0,2.6,1.473,3.7,4.0,3.0,2.517,2.5,6.0,13.0,6.557,-0.5,12.0,6.0,3.786,4.0,2.646,0.0,1.6,0.896,-0.8,1.134,0.919,0.9139607013631594
9.0,3.0,142.0,1.14,312.0,0.0,-9.6,43.0,21.0,2.0,1.099,-0.111,274.0,342.0,20358.0,14.0,0.558,0.343,22.0,40.0,35.0,31.0,19.0,20.0,11.0,12.0,6.0,25.0,45.0,70.0,45.0,-0.8,-3.7,-3.7,2.5,4.0,3.0,2.0,1.0,2.0,6.0,7.485,9.943,10.499,39.333,4.041,35.0,43.0,8.235,20.0,8.978,19.0,8.667,4.933,3.0,12.0,10.286,4.231,3.0,15.0,15.778,12.538,3.0,45.0,7.371,21.227,32.539,-1.167,2.371,-3.7,1.0,-1.629,1.707,-3.7,1.0,-0.544,2.637,-3.7,4.0,2.333,2.0,3.0,1.571,1.272,0.0,3.0,2.111,1.833,0.0,1.256,9.8,4.9,2.801,7.35,3.0,-2.0,1.0,4.0,-8.0,-7.0,7.0,-4.5,3.0,-8.0,4.933,3.0,4.041,1.8,-1.1,1.464,2.35,1.057,0.988,0.9941219009015119
10.0,6.0,148.0,1.27,372.0,0.0,-13.5,46.0,22.0,1.0,1.129,-0.11,281.0,343.0,20352.0,14.0,0.687,0.343,22.0,43.0,40.0,35.0,20.0,20.0,3.0,11.0,12.0,15.0,45.0,85.0,45.0,1.0,-0.8,-3.7,-1.5,4.0,2.0,3.0,2.0,0.0,6.0,6.501,10.675,12.23,43.0,3.0,40.0,46.0,7.85,24.0,10.009,19.0,6.667,4.041,3.0,11.0,9.0,3.916,3.0,13.0,14.8,12.218,3.0,45.0,4.583,18.75,33.744,0.233,0.929,-0.8,1.0,-1.343,1.889,-3.7,1.0,-0.44,2.508,-3.7,4.0,2.0,1.0,3.0,1.714,1.113,0.0,3.0,2.0,1.764,0.0,1.228,2.5,-7.3,3.721,6.15,3.0,0.0,1.155,3.0,3.0,11.0,5.568,-2.5,6.0,3.0,4.041,3.0,3.0,-0.5,-2.3,1.735,0.65,1.012,1.019,1.023139898937679
11.0,7.0,155.0,1.4,435.0,0.0,-13.0,50.0,22.0,1.0,1.149,-0.099,289.0,346.0,20345.0,14.0,0.787,0.343,22.0,46.0,43.0,40.0,24.0,20.0,6.0,3.0,11.0,12.0,45.0,97.0,45.0,0.5,1.0,-0.8,-0.6,4.0,1.0,2.0,3.0,0.0,6.0,5.148,12.096,14.32,46.333,3.512,43.0,50.0,7.61,30.0,11.121,19.0,5.333,2.082,3.0,7.0,8.286,3.729,3.0,13.0,14.091,11.828,3.0,45.0,6.506,16.643,35.009,0.8,0.265,0.5,1.0,-1.129,2.065,-3.7,1.0,-0.318,2.413,-3.7,4.0,1.333,1.0,2.0,1.857,0.9,1.0,3.0,1.909,1.7,0.0,1.278,7.4,4.9,3.721,4.95,4.0,1.0,0.577,3.5,1.0,-2.0,5.859,2.0,7.0,1.0,2.082,4.0,3.512,0.4,0.9,1.159,-0.05,0.981,1.05,1.0698296820096762
15.0,6.0,176.0,1.92,752.0,2.0,-17.9,69.0,26.0,4.0,1.219,-0.079,320.0,373.0,20324.0,14.0,0.946,0.343,22.0,65.0,59.0,49.0,40.0,20.0,2.0,6.0,7.0,11.0,45.0,139.0,45.0,3.2,3.2,0.8,-0.8,4.0,4.0,3.0,-5.0,3.0,6.0,6.239,12.823,21.804,64.333,5.033,59.0,69.0,9.964,43.0,15.999,19.0,4.667,2.309,2.0,6.0,5.286,1.976,2.0,7.0,9.357,5.93,2.0,25.0,4.163,12.362,33.421,3.667,0.808,3.2,4.6,2.029,1.609,0.5,4.6,0.307,2.547,-3.7,4.6,3.667,3.0,4.0,1.429,3.101,-5.0,4.0,1.5,2.279,-5.0,1.284,7.4,2.4,1.386,6.2,4.0,-2.0,3.055,5.0,4.0,8.0,4.041,-0.0,6.0,4.0,2.309,4.0,5.033,1.4,1.4,1.206,0.7,0.89,1.14,1.154484861815853
16.0,3.0,179.0,2.06,841.0,0.0,-16.6,69.0,28.0,1.0,1.229,-0.073,327.0,382.0,20321.0,14.0,0.988,0.558,24.5,69.0,65.0,59.0,43.0,19.0,6.0,2.0,6.0,3.0,25.0,142.0,70.0,4.6,3.2,3.2,1.0,2.5,4.0,4.0,3.0,2.0,2.0,5.108,12.81,22.755,67.667,2.309,65.0,69.0,9.839,46.0,16.186,20.0,3.667,2.082,2.0,6.0,5.286,1.976,2.0,7.0,7.786,4.098,2.0,15.0,4.583,11.163,30.073,2.933,1.815,1.0,4.6,2.029,1.609,0.5,4.6,0.2,2.478,-3.7,4.6,3.0,1.0,4.0,1.286,3.094,-5.0,4.0,1.429,2.277,-5.0,1.319,2.4,-5.0,2.501,4.9,0.0,-4.0,3.055,2.0,-3.0,-7.0,4.359,0.5,3.0,-3.0,2.082,0.0,2.309,-3.6,-5.0,2.579,-1.1,0.877,1.156,1.1613999283978491
19.0,6.0,200.0,2.44,1142.0,2.0,-5.4,85.0,42.0,8.0,1.259,-0.063,378.0,414.0,20300.0,14.0,1.087,0.839,31.9,79.0,73.0,69.0,49.0,30.0,11.0,4.0,3.0,7.0,13.0,162.0,110.0,3.9,2.4,1.0,0.8,-2.1,5.0,2.0,1.0,-5.0,3.0,6.245,12.63,24.795,79.0,6.0,73.0,85.0,8.674,59.0,17.0,31.0,7.0,3.606,4.0,11.0,5.429,2.936,2.0,11.0,6.429,3.081,2.0,12.0,8.622,11.914,24.707,3.7,1.212,2.4,4.8,3.3,1.318,1.0,4.8,1.293,2.689,-3.7,4.8,5.0,2.0,8.0,3.857,2.268,1.0,8.0,2.286,2.867,-5.0,1.304,4.9,-2.6,1.473,6.2,6.0,0.0,1.155,6.0,-5.0,-12.0,6.0,1.0,6.0,-5.0,3.606,6.0,6.0,0.9,-0.6,0.321,1.2,0.842,1.196,1.2003679121956954
21.0,9.0,217.0,2.7,1382.0,1.0,-8.8,86.0,49.0,4.0,1.294,-0.066,387.0,429.0,20283.0,14.0,1.124,0.919,39.3,82.0,85.0,79.0,65.0,35.0,8.0,6.0,11.0,2.0,12.0,170.0,128.0,1.8,4.8,3.9,3.2,-3.7,2.0,8.0,5.0,4.0,2.0,6.292,12.873,24.768,84.333,2.082,82.0,86.0,7.254,69.0,16.155,40.0,7.667,1.528,6.0,9.0,6.714,2.812,3.0,11.0,6.357,2.79,2.0,11.0,8.505,15.443,24.292,3.3,1.5,1.8,4.8,3.114,1.438,1.0,4.8,2.186,1.692,-0.8,4.8,4.667,2.0,8.0,3.714,2.36,1.0,8.0,2.5,2.876,-5.0,1.434,7.5,2.5,1.473,6.25,4.0,7.0,4.726,0.5,1.0,-1.0,3.786,1.5,9.0,1.0,1.528,4.0,2.082,1.5,4.5,2.443,-0.75,0.825,1.228,1.2259914082334764
22.0,8.0,225.0,2.83,1517.0,0.0,-17.0,90.0,55.0,6.0,1.137,0.105,391.0,437.0,20275.0,14.0,1.14,0.946,44.2,86.0,82.0,85.0,69.0,40.0,9.0,8.0,6.0,6.0,11.0,176.0,139.0,3.3,1.8,4.8,4.6,-0.8,4.0,2.0,8.0,4.0,3.0,6.245,13.248,24.509,86.0,4.0,82.0,90.0,7.458,69.0,15.984,43.0,8.333,0.577,8.0,9.0,7.0,2.828,3.0,11.0,6.143,2.507,2.0,11.0,8.505,17.024,25.506,2.433,0.777,1.8,3.3,2.771,1.305,1.0,4.8,2.4,1.459,0.5,4.8,4.0,2.0,6.0,4.0,2.517,1.0,8.0,2.714,3.024,-5.0,1.424,4.9,-2.6,1.473,6.2,4.0,0.0,4.041,4.0,-1.0,-2.0,1.528,-0.0,8.0,-1.0,0.577,4.0,4.0,-1.1,-2.6,2.259,0.2,0.814,1.242,1.2529594898209884
23.0,5.0,230.0,2.96,1656.0,1.0,-21.9,93.0,62.0,7.0,1.337,-0.081,394.0,445.0,20270.0,14.0,1.156,0.988,54.0,90.0,86.0,82.0,69.0,43.0,8.0,9.0,8.0,3.0,3.0,179.0,142.0,2.2,3.3,1.8,1.0,1.0,6.0,4.0,2.0,1.0,2.0,6.245,13.062,24.953,89.667,3.512,86.0,93.0,6.733,73.0,15.672,46.0,7.333,2.082,5.0,9.0,7.286,2.43,4.0,11.0,6.286,2.367,2.0,11.0,6.557,17.024,26.124,3.067,0.777,2.2,3.7,3.157,1.072,1.8,4.8,2.593,1.438,0.5,4.8,5.667,4.0,7.0,4.857,2.34,2.0,8.0,3.071,3.222,-5.0,1.459,7.5,2.6,1.501,6.2,3.0,-1.0,0.577,3.5,-3.0,-2.0,2.0,-2.0,5.0,-3.0,2.082,3.0,3.512,1.5,2.6,1.501,0.2,0.805,1.256,1.266538522466782
28.0,3.0,257.0,3.61,2455.0,4.0,-28.2,107.0,140.0,12.0,1.446,-0.126,405.0,491.0,20243.0,14.0,1.228,1.124,81.2,111.0,108.0,106.0,86.0,65.0,8.0,3.0,9.0,9.0,2.0,217.0,170.0,16.9,10.5,9.0,3.3,3.2,17.0,16.0,16.0,4.0,4.0,7.159,17.595,28.754,108.667,2.082,107.0,111.0,8.03,90.0,15.039,69.0,4.667,2.887,3.0,8.0,5.714,2.563,3.0,9.0,6.214,2.636,3.0,11.0,5.686,12.107,27.988,12.767,3.585,10.5,16.9,8.329,5.077,2.2,16.9,5.721,4.491,1.0,16.9,15.0,12.0,17.0,13.0,4.761,6.0,17.0,8.357,6.021,1.0,1.616,0.0,-12.4,6.245,6.2,-4.0,-7.0,3.786,-0.5,-5.0,-10.0,6.083,0.0,3.0,-5.0,2.887,-4.0,2.082,-6.0,-12.4,6.245,0.2,0.767,1.32,1.3093059492431611
30.0,7.0,269.0,3.87,2818.0,1.0,-42.4,141.0,207.0,44.0,1.491,-0.168,407.0,522.0,20231.0,14.0,1.256,1.156,91.0,119.0,107.0,111.0,93.0,69.0,5.0,3.0,8.0,5.0,3.0,230.0,179.0,7.4,10.9,16.9,3.7,1.0,23.0,12.0,17.0,7.0,1.0,2.5,13.186,28.022,122.333,17.243,107.0,141.0,12.864,105.0,18.366,73.0,5.0,2.0,3.0,7.0,5.571,2.44,3.0,9.0,6.429,2.503,3.0,11.0,6.028,11.964,26.852,7.733,3.014,4.9,10.9,9.243,4.132,4.9,16.9,6.2,4.287,1.8,16.9,26.333,12.0,44.0,20.714,10.766,12.0,44.0,12.786,11.123,2.0,1.262,2.5,0.0,1.443,2.5,22.0,10.0,13.115,17.0,2.0,0.0,4.041,2.0,7.0,2.0,2.0,22.0,17.243,-2.5,1.0,1.803,-3.0,0.752,1.323,1.3073828480602505
31.0,4.0,273.0,4.0,3004.0,-1.0,-52.8,103.0,212.0,5.0,1.511,-0.17,408.0,522.0,20227.0,14.0,1.263,1.173,98.4,141.0,119.0,107.0,105.0,73.0,7.0,5.0,3.0,4.0,4.0,234.0,183.0,4.9,7.4,10.9,5.1,2.4,44.0,23.0,12.0,17.0,2.0,1.473,9.588,26.764,121.0,19.079,103.0,141.0,13.113,103.0,16.79,79.0,5.333,1.528,4.0,7.0,5.571,2.44,3.0,9.0,6.429,2.503,3.0,11.0,5.568,11.161,25.434,4.1,3.764,0.0,7.4,8.514,5.276,0.0,16.9,6.029,4.494,0.0,16.9,24.0,5.0,44.0,19.0,12.302,5.0,44.0,13.0,10.926,2.0,1.728,0.1,-2.4,1.386,1.3,-38.0,-60.0,32.146,-8.0,-3.0,-5.0,2.887,-0.5,4.0,-3.0,1.528,-38.0,19.079,-4.9,-2.4,1.206,-3.7,0.756,1.341,1.3267071482904602
34.0,9.0,301.0,4.39,3504.0,-2.0,0.9,129.0,340.0,28.0,1.578,-0.245,407.0,571.0,20199.0,14.0,1.303,1.212,115.8,101.0,198.0,103.0,111.0,82.0,11.0,8.0,4.0,8.0,8.0,254.0,208.0,0.0,0.0,0.0,16.9,1.8,1.0,99.0,5.0,17.0,2.0,3.863,6.59,22.563,142.667,49.923,101.0,198.0,34.023,101.0,28.237,86.0,9.333,1.528,8.0,11.0,6.714,2.87,3.0,11.0,6.643,2.59,3.0,11.0,10.017,15.915,25.353,-0.467,0.808,-1.4,0.0,3.114,4.684,-1.4,10.9,5.179,5.236,-1.4,16.9,42.667,1.0,99.0,30.286,33.664,1.0,99.0,21.071,25.107,1.0,1.478,2.6,-2.4,1.386,3.8,28.0,125.0,97.449,-34.5,-2.0,-5.0,3.215,0.5,9.0,-2.0,1.528,28.0,49.923,-1.4,-1.4,0.808,-0.7,0.754,1.333,1.3472019776935658
35.0,0.0,301.0,4.52,3601.0,-4.0,94.1,172.0,411.0,71.0,1.6,-0.281,407.0,598.0,20199.0,14.0,1.32,1.228,123.3,129.0,101.0,198.0,107.0,86.0,9.0,11.0,8.0,3.0,9.0,257.0,217.0,-1.4,0.0,0.0,10.9,3.3,28.0,1.0,99.0,12.0,4.0,2.55,6.952,20.746,134.0,35.763,101.0,172.0,36.055,101.0,30.89,90.0,6.667,5.859,0.0,11.0,6.286,3.638,0.0,11.0,6.0,3.038,0.0,11.0,5.196,15.649,25.353,-2.433,3.083,-5.9,0.0,0.714,4.32,-5.9,7.4,4.521,6.01,-5.9,16.9,33.333,1.0,71.0,38.714,35.65,1.0,99.0,25.857,27.84,1.0,1.123,2.5,-0.1,1.415,2.55,43.0,15.0,76.866,35.5,-9.0,-7.0,6.028,-5.5,0.0,-9.0,5.859,43.0,35.763,-4.5,-3.1,2.303,-2.95,0.75,1.319,1.3522469709871463
