TANGGAL;AGE;MATI;AFKIR;JML_DEPLESI;CUM_DEPLESI_%;STD_CUM_DEPLESI_%;PAKAN_STD_ZAK;PAKAN_STD_GR/EK;PAKAN_STD_CUM_GR/EK;PAKAN_ACT_ZAK;PAKAN_ACT_CUM_ZAK;PAKAN_ACT_GR/EK;PAKAN_CUM_GR/EK;DELTA_PAKAN_ZAK;DELTA_PAKAN_GR/EKOR;DELTA_PAKAN_CUM_GR/EKOR;ABW_STD;DG_STD;ABW_ACT;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;IP_ACT;JUMLAH_AYAM_AKHIR;JUMLAH_AYAM_AWAL;PERIODE;FCR_ACT_lag_1;FCR_ACT_lag_2;FCR_ACT_lag_3;FCR_ACT_lag_7;FCR_ACT_lag_14;PAKAN_ACT_GR/EK_lag_1;PAKAN_ACT_GR/EK_lag_2;PAKAN_ACT_GR/EK_lag_3;PAKAN_ACT_GR/EK_lag_7;PAKAN_ACT_GR/EK_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;DG_ACT_lag_7;DG_ACT_lag_14;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_1;JML_DEPLESI_lag_2;JML_DEPLESI_lag_3;JML_DEPLESI_lag_7;JML_DEPLESI_lag_14;ABW_ACT_lag_1;ABW_ACT_lag_2;ABW_ACT_lag_3;ABW_ACT_lag_7;ABW_ACT_lag_14;DELTA_FCR_lag_1;DELTA_FCR_lag_2;DELTA_FCR_lag_3;DELTA_FCR_lag_7;DELTA_FCR_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_mean_3;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_min_3;PAKAN_ACT_GR/EK_rolling_max_3;PAKAN_ACT_GR/EK_rolling_mean_7;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_min_7;PAKAN_ACT_GR/EK_rolling_max_7;PAKAN_ACT_GR/EK_rolling_mean_14;PAKAN_ACT_GR/EK_rolling_std_14;PAKAN_ACT_GR/EK_rolling_min_14;PAKAN_ACT_GR/EK_rolling_max_14;DG_ACT_rolling_mean_3;DG_ACT_rolling_std_3;DG_ACT_rolling_min_3;DG_ACT_rolling_max_3;DG_ACT_rolling_mean_7;DG_ACT_rolling_std_7;DG_ACT_rolling_min_7;DG_ACT_rolling_max_7;DG_ACT_rolling_mean_14;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;DG_ACT_rolling_max_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_mean_3;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_min_3;JML_DEPLESI_rolling_max_3;JML_DEPLESI_rolling_mean_7;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_min_7;JML_DEPLESI_rolling_max_7;JML_DEPLESI_rolling_mean_14;JML_DEPLESI_rolling_std_14;JML_DEPLESI_rolling_min_14;JML_DEPLESI_rolling_max_14;ABW_ACT_rolling_mean_3;ABW_ACT_rolling_std_3;ABW_ACT_rolling_min_3;ABW_ACT_rolling_max_3;ABW_ACT_rolling_mean_7;ABW_ACT_rolling_std_7;ABW_ACT_rolling_min_7;ABW_ACT_rolling_max_7;ABW_ACT_rolling_mean_14;ABW_ACT_rolling_std_14;ABW_ACT_rolling_min_14;ABW_ACT_rolling_max_14;DELTA_FCR_rolling_mean_3;DELTA_FCR_rolling_std_3;DELTA_FCR_rolling_min_3;DELTA_FCR_rolling_max_3;DELTA_FCR_rolling_mean_7;DELTA_FCR_rolling_std_7;DELTA_FCR_rolling_min_7;DELTA_FCR_rolling_max_7;DELTA_FCR_rolling_mean_14;DELTA_FCR_rolling_std_14;DELTA_FCR_rolling_min_14;DELTA_FCR_rolling_max_14;DELTA_PAKAN_GR/EKOR_rolling_mean_3;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_min_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_min_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_min_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_std_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_std_14;DELTA_DG_rolling_min_14;DELTA_DG_rolling_max_14;PAKAN_DG_RATIO;AGE_SQUARED;AGE_CUBED;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_momentum_1;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;JML_DEPLESI_trend_slope_3;ABW_ACT_momentum_1;ABW_ACT_acceleration;ABW_ACT_volatility_3;ABW_ACT_trend_slope_3;DELTA_FCR_momentum_1;DELTA_FCR_acceleration;DELTA_FCR_volatility_3;DELTA_FCR_trend_slope_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;DELTA_DG_momentum_1;DELTA_DG_acceleration;DELTA_DG_volatility_3;DELTA_DG_trend_slope_3;GROWTH_CONSISTENCY_INDEX;FEED_EFFICIENCY_lag_1;GROWTH_STAGE
20/12/24;6;10;0;82;0.41;0.75;15.0;38;170;14;61;35.1;152.9;-1.0;-3;-17;174;30;166.0;31;-8;1;0.979;0.921;-0.058;0;0;19918;20000;11;0.872;0.797;0.695;0.324;0.324;30.1;25.1;25.1;17.5;17.5;25.0;20.0;21.0;21.0;21.0;15.0;15.0;14.0;15.0;15.0;72.0;57.0;42.0;15.0;15.0;135.0;110.0;90.0;54.0;54.0;-0.042;-0.029;-0.016;0.003;0.003;-4.0;-5.0;-1.0;0.0;0.0;-2.0;-4.0;1.0;7.0;7.0;30.1;5.0;25.1;35.1;25.483;6.448;17.5;35.1;25.483;6.448;17.5;35.1;25.333;5.508;20.0;31.0;22.167;5.382;15.0;31.0;22.167;5.382;15.0;31.0;13.333;2.887;10.0;15.0;13.667;1.966;10.0;15.0;13.667;1.966;10.0;15.0;70.333;12.583;57.0;82.0;49.333;25.797;15.0;82.0;49.333;25.797;15.0;82.0;137.0;28.054;110.0;166.0;104.0;41.862;54.0;166.0;104.0;41.862;54.0;166.0;-0.043;0.015;-0.058;-0.029;-0.025;0.023;-0.058;0.003;-0.025;0.023;-0.058;0.003;-4.0;1.0;-5.0;-3.0;-2.5;1.871;-5.0;0.0;-2.5;1.871;-5.0;0.0;-1.667;2.517;-4.0;1.0;0.167;3.869;-4.0;7.0;0.167;3.869;-4.0;7.0;1.132;36;216;5.0;0.0;2.887;5.0;6.0;1.0;3.786;5.5;-5.0;-5.0;3.215;-2.5;10.0;-5.0;2.887;12.5;31.0;6.0;5.508;28.0;-0.016;-0.003;0.002;-0.014;1.0;0.0;2.887;1.0;3.0;1.0;4.359;2.5;0.243;1.147;1.0
21/12/24;7;0;0;82;0.41;0.68;17.0;43;210;16;77;40.2;193.1;-1.0;-3;-17;205;33;201.0;35;-4;2;1.029;0.961;-0.068;270;298;19918;20000;11;0.921;0.872;0.797;0.324;0.324;35.1;30.1;25.1;17.5;17.5;31.0;25.0;20.0;21.0;21.0;10.0;15.0;15.0;15.0;15.0;82.0;72.0;57.0;15.0;15.0;166.0;135.0;110.0;54.0;54.0;-0.058;-0.042;-0.029;0.003;0.003;-3.0;-4.0;-5.0;0.0;0.0;1.0;-2.0;-4.0;7.0;7.0;35.133;5.05;30.1;40.2;27.586;8.099;17.5;40.2;27.586;8.099;17.5;40.2;30.333;5.033;25.0;35.0;24.0;6.904;15.0;35.0;24.0;6.904;15.0;35.0;8.333;7.638;0.0;15.0;11.714;5.469;0.0;15.0;11.714;5.469;0.0;15.0;78.667;5.774;72.0;82.0;54.0;26.589;15.0;82.0;54.0;26.589;15.0;82.0;167.333;33.02;135.0;201.0;117.857;52.957;54.0;201.0;117.857;52.957;54.0;201.0;-0.056;0.013;-0.068;-0.042;-0.031;0.027;-0.068;0.003;-0.031;0.027;-0.068;0.003;-3.333;0.577;-4.0;-3.0;-2.571;1.718;-5.0;0.0;-2.571;1.718;-5.0;0.0;0.333;2.082;-2.0;2.0;0.429;3.599;-4.0;7.0;0.429;3.599;-4.0;7.0;1.149;49;343;5.1;0.1;0.058;5.05;4.0;-2.0;1.0;5.0;-10.0;-5.0;5.0;-7.5;0.0;-10.0;7.638;5.0;35.0;4.0;5.033;33.0;-0.01;0.006;0.003;-0.013;0.0;-1.0;0.577;0.5;1.0;-2.0;1.0;2.0;0.288;1.086;1.0
22/12/24;8;1;0;83;0.415;1.01;18.0;45;260;18;95;45.2;238.3;0.0;0;-22;244;37;237.0;36;-7;-1;1.068;1.005;-0.063;268;293;19917;20000;11;0.961;0.921;0.872;0.324;0.324;40.2;35.1;30.1;17.5;17.5;35.0;31.0;25.0;21.0;21.0;0.0;10.0;15.0;15.0;15.0;82.0;82.0;72.0;15.0;15.0;201.0;166.0;135.0;54.0;54.0;-0.068;-0.058;-0.042;0.003;0.003;-3.0;-3.0;-4.0;0.0;0.0;2.0;1.0;-2.0;7.0;7.0;40.167;5.05;35.1;45.2;31.543;9.06;20.0;45.2;29.788;9.747;17.5;45.2;34.0;2.646;31.0;36.0;26.143;8.05;15.0;36.0;25.5;7.672;15.0;36.0;3.667;5.508;0.0;10.0;9.714;6.525;0.0;15.0;10.375;6.323;0.0;15.0;82.333;0.577;82.0;83.0;63.714;21.99;28.0;83.0;57.625;26.667;15.0;83.0;201.333;35.501;166.0;237.0;144.0;60.773;69.0;237.0;132.75;64.639;54.0;237.0;-0.063;0.005;-0.068;-0.058;-0.04;0.024;-0.068;-0.005;-0.035;0.027;-0.068;0.003;-2.0;1.732;-3.0;0.0;-2.571;1.718;-5.0;0.0;-2.25;1.832;-5.0;0.0;0.667;1.528;-1.0;2.0;-0.714;2.138;-4.0;2.0;0.25;3.37;-4.0;7.0;1.256;64;512;5.0;-0.1;0.058;5.05;1.0;-3.0;2.517;2.5;1.0;11.0;5.508;-4.5;1.0;1.0;5.508;0.5;36.0;1.0;2.646;35.5;0.005;0.015;0.011;-0.002;3.0;3.0;1.528;1.5;-3.0;-4.0;3.055;-1.0;0.308;1.041;2.0
23/12/24;9;0;0;83;0.415;1.14;21.0;53;312;20;115;50.2;288.5;-1.0;-3;-24;285;41;278.0;41;-7;0;1.099;1.038;-0.061;274;296;19917;20000;11;1.005;0.961;0.921;0.544;0.324;45.2;40.2;35.1;20.0;17.5;36.0;35.0;31.0;15.0;21.0;1.0;0.0;10.0;13.0;15.0;83.0;82.0;82.0;28.0;15.0;237.0;201.0;166.0;69.0;54.0;-0.063;-0.068;-0.058;-0.005;0.003;0.0;-3.0;-3.0;-2.0;0.0;-1.0;2.0;1.0;-2.0;7.0;45.2;5.0;40.2;50.2;35.857;9.807;25.1;50.2;32.056;11.376;17.5;50.2;37.333;3.215;35.0;41.0;29.857;8.05;20.0;41.0;27.222;8.843;15.0;41.0;0.333;0.577;0.0;1.0;7.857;7.244;0.0;15.0;9.222;6.852;0.0;15.0;82.667;0.577;82.0;83.0;71.571;16.154;42.0;83.0;60.444;26.34;15.0;83.0;238.667;38.527;201.0;278.0;173.857;68.618;90.0;278.0;148.889;77.46;54.0;278.0;-0.064;0.004;-0.068;-0.061;-0.048;0.02;-0.068;-0.016;-0.038;0.027;-0.068;0.003;-2.0;1.732;-3.0;0.0;-2.714;1.704;-5.0;0.0;-2.333;1.732;-5.0;0.0;0.333;1.528;-1.0;2.0;-0.429;2.07;-4.0;2.0;0.222;3.153;-4.0;7.0;1.224;81;729;5.0;0.0;0.058;5.0;5.0;4.0;2.082;3.0;-1.0;-2.0;5.859;0.0;0.0;-1.0;0.577;0.5;41.0;5.0;3.215;38.5;0.002;-0.003;0.008;0.004;-3.0;-6.0;3.0;0.0;1.0;4.0;2.309;-1.0;0.27;0.995;2.0
24/12/24;10;3;0;86;0.43;1.27;22.0;56;372;22;137;55.2;343.7;0.0;-1;-28;330;45;323.0;45;-7;0;1.129;1.064;-0.065;281;302;19914;20000;11;1.038;1.005;0.961;0.695;0.324;50.2;45.2;40.2;25.1;17.5;41.0;36.0;35.0;21.0;21.0;0.0;1.0;0.0;14.0;15.0;83.0;83.0;82.0;42.0;15.0;278.0;237.0;201.0;90.0;54.0;-0.061;-0.063;-0.068;-0.016;0.003;-3.0;0.0;-3.0;-1.0;0.0;0.0;-1.0;2.0;1.0;7.0;50.2;5.0;45.2;55.2;40.157;10.848;25.1;55.2;34.37;12.985;17.5;55.2;40.667;4.509;36.0;45.0;33.286;8.731;20.0;45.0;29.0;10.055;15.0;45.0;1.333;1.528;0.0;3.0;6.286;6.873;0.0;15.0;8.6;6.753;0.0;15.0;84.0;1.732;83.0;86.0;77.857;10.189;57.0;86.0;63.0;26.115;15.0;86.0;279.333;43.016;237.0;323.0;207.143;77.144;110.0;323.0;166.3;91.46;54.0;323.0;-0.063;0.002;-0.065;-0.061;-0.055;0.014;-0.068;-0.029;-0.04;0.027;-0.068;0.003;-1.333;1.528;-3.0;0.0;-2.714;1.704;-5.0;0.0;-2.2;1.687;-5.0;0.0;-0.333;0.577;-1.0;0.0;-0.571;1.988;-4.0;2.0;0.2;2.974;-4.0;7.0;1.227;100;1000;5.0;0.0;0.0;5.0;4.0;-1.0;2.082;4.5;3.0;4.0;2.0;1.0;3.0;3.0;1.528;1.5;45.0;4.0;4.509;43.0;-0.004;-0.006;0.005;-0.001;2.0;5.0;3.215;-0.5;0.0;-1.0;2.082;0.5;0.262;0.963;2.0
25/12/24;11;2;0;88;0.44;1.4;25.0;63;435;24;161;60.3;404.0;-1.0;-3;-31;380;49;373.0;50;-7;1;1.149;1.083;-0.066;289;312;19912;20000;11;1.064;1.038;1.005;0.797;0.324;55.2;50.2;45.2;25.1;17.5;45.0;41.0;36.0;20.0;21.0;3.0;0.0;1.0;15.0;15.0;86.0;83.0;83.0;57.0;15.0;323.0;278.0;237.0;110.0;54.0;-0.065;-0.061;-0.063;-0.029;0.003;-1.0;-3.0;0.0;-5.0;0.0;0.0;0.0;-1.0;-4.0;7.0;55.233;5.05;50.2;60.3;45.186;10.863;30.1;60.3;36.727;14.59;17.5;60.3;45.333;4.509;41.0;50.0;37.571;8.482;25.0;50.0;30.909;11.449;15.0;50.0;1.667;1.528;0.0;3.0;4.429;5.798;0.0;15.0;8.0;6.708;0.0;15.0;85.667;2.517;83.0;88.0;82.286;5.057;72.0;88.0;65.273;25.896;15.0;88.0;324.667;47.522;278.0;373.0;244.714;85.535;135.0;373.0;185.091;106.829;54.0;373.0;-0.064;0.003;-0.066;-0.061;-0.06;0.009;-0.068;-0.042;-0.043;0.027;-0.068;0.003;-2.333;1.155;-3.0;-1.0;-2.429;1.397;-4.0;0.0;-2.273;1.618;-5.0;0.0;0.333;0.577;0.0;1.0;0.143;1.345;-2.0;2.0;0.273;2.832;-4.0;7.0;1.206;121;1331;5.1;0.1;0.058;5.05;5.0;1.0;0.577;4.5;-1.0;-4.0;2.309;1.0;2.0;-1.0;1.528;2.5;50.0;5.0;4.509;47.5;-0.001;0.003;0.003;-0.003;-2.0;-4.0;2.646;0.0;1.0;1.0;0.577;0.5;0.226;0.94;2.0
26/12/24;12;4;0;92;0.46;1.53;27.0;68;506;25;186;62.8;466.8;-2.0;-5;-39;434;54;415.0;42;-19;-12;1.169;1.125;-0.044;297;306;19908;20000;11;1.083;1.064;1.038;0.872;0.324;60.3;55.2;50.2;30.1;17.5;50.0;45.0;41.0;25.0;21.0;2.0;3.0;0.0;15.0;15.0;88.0;86.0;83.0;72.0;15.0;373.0;323.0;278.0;135.0;54.0;-0.066;-0.065;-0.061;-0.042;0.003;-3.0;-1.0;-3.0;-4.0;0.0;1.0;0.0;0.0;-2.0;7.0;59.433;3.873;55.2;62.8;49.857;10.311;35.1;62.8;38.9;15.817;17.5;62.8;45.667;4.041;42.0;50.0;40.0;6.481;31.0;50.0;31.833;11.376;15.0;50.0;3.0;1.0;2.0;4.0;2.857;3.485;0.0;10.0;7.667;6.499;0.0;15.0;88.667;3.055;86.0;92.0;85.143;3.761;82.0;92.0;67.5;25.869;15.0;92.0;370.333;46.058;323.0;415.0;284.714;90.974;166.0;415.0;204.25;121.572;54.0;415.0;-0.058;0.012;-0.066;-0.044;-0.061;0.008;-0.068;-0.044;-0.043;0.025;-0.068;0.003;-3.0;2.0;-5.0;-1.0;-2.571;1.618;-5.0;0.0;-2.5;1.732;-5.0;0.0;-3.667;7.234;-12.0;1.0;-1.286;4.821;-12.0;2.0;-0.75;4.454;-12.0;7.0;1.495;144;1728;2.5;-2.6;1.473;3.8;-8.0;-13.0;7.234;-1.5;2.0;3.0;2.082;0.5;4.0;2.0;1.0;3.0;42.0;-8.0;4.041;46.0;0.022;0.023;0.014;0.01;-2.0;0.0;2.309;-2.0;-13.0;-14.0;7.81;-6.0;0.162;0.923;2.0
27/12/24;13;4;0;96;0.48;1.68;29.0;73;584;27;213;67.8;534.6;-2.0;-5;-49;492;56;454.0;39;-38;-17;1.186;1.177;-0.009;305;295;19904;20000;11;1.125;1.083;1.064;0.921;0.324;62.8;60.3;55.2;35.1;17.5;42.0;50.0;45.0;31.0;21.0;4.0;2.0;3.0;10.0;15.0;92.0;88.0;86.0;82.0;15.0;415.0;373.0;323.0;166.0;54.0;-0.044;-0.066;-0.065;-0.058;0.003;-5.0;-3.0;-1.0;-3.0;0.0;-12.0;1.0;0.0;1.0;7.0;63.633;3.819;60.3;67.8;54.529;9.911;40.2;67.8;41.123;17.134;17.5;67.8;43.667;5.686;39.0;50.0;41.143;5.21;35.0;50.0;32.385;11.072;15.0;50.0;3.333;1.155;2.0;4.0;2.0;1.732;0.0;4.0;7.385;6.305;0.0;15.0;92.0;4.0;88.0;96.0;87.143;5.242;82.0;96.0;69.692;25.998;15.0;96.0;414.0;40.509;373.0;454.0;325.857;93.428;201.0;454.0;223.462;135.448;54.0;454.0;-0.04;0.029;-0.066;-0.009;-0.054;0.021;-0.068;-0.009;-0.04;0.026;-0.068;0.003;-4.333;1.155;-5.0;-3.0;-2.857;1.864;-5.0;0.0;-2.692;1.797;-5.0;0.0;-9.333;9.292;-17.0;1.0;-3.857;7.471;-17.0;2.0;-2.0;6.205;-17.0;7.0;1.738;169;2197;5.0;2.5;1.473;3.75;-3.0;5.0;6.557;-5.5;0.0;-2.0;1.528;1.0;4.0;0.0;1.155;4.0;39.0;-3.0;5.686;40.5;0.035;0.013;0.018;0.028;0.0;2.0;1.155;-1.0;-5.0;8.0;7.024;-9.0;0.127;0.889;2.0
28/12/24;14;5;0;101;0.505;1.79;31.0;78;668;30;243;75.4;610.0;-1.0;-3;-58;553;61;515.0;61;-38;0;1.208;1.184;-0.024;313;309;19899;20000;11;1.177;1.125;1.083;0.961;0.324;67.8;62.8;60.3;40.2;17.5;39.0;42.0;50.0;35.0;21.0;4.0;4.0;2.0;0.0;15.0;96.0;92.0;88.0;82.0;15.0;454.0;415.0;373.0;201.0;54.0;-0.009;-0.044;-0.066;-0.068;0.003;-5.0;-5.0;-3.0;-3.0;0.0;-17.0;-12.0;1.0;2.0;7.0;68.667;6.345;62.8;75.4;59.557;10.35;45.2;75.4;43.571;18.839;17.5;75.4;47.333;11.93;39.0;61.0;44.857;8.395;36.0;61.0;34.429;13.101;15.0;61.0;4.333;0.577;4.0;5.0;2.714;1.799;0.0;5.0;7.214;6.091;0.0;15.0;96.333;4.509;92.0;101.0;89.857;6.817;83.0;101.0;71.929;26.342;15.0;101.0;461.333;50.402;415.0;515.0;370.714;98.72;237.0;515.0;244.286;151.678;54.0;515.0;-0.026;0.018;-0.044;-0.009;-0.047;0.023;-0.066;-0.009;-0.039;0.025;-0.068;0.003;-4.333;1.155;-5.0;-3.0;-2.857;1.864;-5.0;0.0;-2.714;1.729;-5.0;0.0;-9.667;8.737;-17.0;0.0;-4.143;7.244;-17.0;1.0;-1.857;5.985;-17.0;7.0;1.236;196;2744;7.6;2.6;2.55;6.3;22.0;25.0;16.073;9.5;1.0;1.0;1.0;0.5;5.0;1.0;0.577;4.5;61.0;22.0;11.93;50.0;-0.015;-0.05;0.026;0.01;2.0;2.0;2.0;1.0;17.0;22.0;15.535;6.0;0.187;0.85;2.0
29/12/24;15;3;0;104;0.52;1.92;33.0;84;752;32;275;80.4;690.4;-1.0;-4;-62;618;65;577.0;62;-41;-3;1.219;1.197;-0.022;320;320;19896;20000;11;1.184;1.177;1.125;1.005;0.324;75.4;67.8;62.8;45.2;17.5;61.0;39.0;42.0;36.0;21.0;5.0;4.0;4.0;1.0;15.0;101.0;96.0;92.0;83.0;15.0;515.0;454.0;415.0;237.0;54.0;-0.024;-0.009;-0.044;-0.063;0.003;-3.0;-5.0;-5.0;0.0;0.0;0.0;-17.0;-12.0;-1.0;7.0;74.533;6.345;67.8;80.4;64.586;10.755;50.2;80.4;48.064;19.627;20.0;80.4;54.0;13.0;39.0;62.0;48.571;9.502;39.0;62.0;37.357;14.388;15.0;62.0;4.0;1.0;3.0;5.0;3.0;1.633;0.0;5.0;6.357;5.746;0.0;15.0;100.333;4.041;96.0;104.0;92.857;7.841;83.0;104.0;78.286;21.914;28.0;104.0;515.333;61.501;454.0;577.0;419.286;105.383;278.0;577.0;281.643;165.025;69.0;577.0;-0.018;0.008;-0.024;-0.009;-0.042;0.023;-0.066;-0.009;-0.041;0.023;-0.068;-0.005;-4.0;1.0;-5.0;-3.0;-3.429;1.397;-5.0;-1.0;-3.0;1.569;-5.0;0.0;-6.667;9.074;-17.0;0.0;-4.429;7.138;-17.0;1.0;-2.571;5.417;-17.0;2.0;1.297;225;3375;5.0;-2.6;1.501;6.3;1.0;-21.0;13.429;11.5;-2.0;-3.0;1.528;-0.5;3.0;-2.0;1.0;4.0;62.0;1.0;13.0;61.5;0.002;0.017;0.025;-0.006;-1.0;-3.0;1.528;0.5;-3.0;-20.0;12.166;7.0;0.196;0.845;3.0
30/12/24;16;5;0;109;0.545;2.06;36.0;90;841;34;309;85.5;775.8;-2.0;-5;-65;685;68;642.0;65;-43;-3;1.229;1.208;-0.021;327;330;19891;20000;11;1.197;1.184;1.177;1.038;0.544;80.4;75.4;67.8;50.2;20.0;62.0;61.0;39.0;41.0;15.0;3.0;5.0;4.0;0.0;13.0;104.0;101.0;96.0;83.0;28.0;577.0;515.0;454.0;278.0;69.0;-0.022;-0.024;-0.009;-0.061;-0.005;-4.0;-3.0;-5.0;-3.0;-2.0;-3.0;0.0;-17.0;0.0;-2.0;80.433;5.05;75.4;85.5;69.629;11.154;55.2;85.5;52.743;20.22;25.1;85.5;62.667;2.082;61.0;65.0;52.0;10.583;39.0;65.0;40.929;14.615;20.0;65.0;4.333;1.155;3.0;5.0;3.714;1.113;2.0;5.0;5.786;5.423;0.0;15.0;104.667;4.041;101.0;109.0;96.571;8.522;86.0;109.0;84.071;17.951;42.0;109.0;578.0;63.506;515.0;642.0;471.286;113.538;323.0;642.0;322.571;178.718;90.0;642.0;-0.022;0.002;-0.024;-0.021;-0.036;0.023;-0.066;-0.009;-0.042;0.021;-0.068;-0.009;-4.0;1.0;-5.0;-3.0;-3.714;1.496;-5.0;-1.0;-3.214;1.626;-5.0;0.0;-2.0;1.732;-3.0;0.0;-4.857;6.914;-17.0;1.0;-2.643;5.415;-17.0;2.0;1.315;256;4096;5.1;0.1;1.473;5.05;3.0;2.0;11.59;2.0;2.0;4.0;2.082;0.0;5.0;2.0;1.155;4.0;65.0;3.0;2.082;63.5;0.001;-0.001;0.01;0.001;-1.0;0.0;1.732;-1.0;0.0;3.0;10.786;-1.5;0.204;0.835;3.0
31/12/24;17;7;0;116;0.58;2.18;38.0;96;936;38;347;95.6;871.4;0.0;0;-65;756;71;714.0;72;-42;1;1.239;1.22;-0.019;334;342;19884;20000;11;1.208;1.197;1.184;1.064;0.695;85.5;80.4;75.4;55.2;25.1;65.0;62.0;61.0;45.0;21.0;5.0;3.0;5.0;3.0;14.0;109.0;104.0;101.0;86.0;42.0;642.0;577.0;515.0;323.0;90.0;-0.021;-0.022;-0.024;-0.065;-0.016;-5.0;-4.0;-3.0;-1.0;-1.0;-3.0;-3.0;0.0;0.0;1.0;87.167;7.736;80.4;95.6;75.4;12.777;60.3;95.6;57.779;21.542;25.1;95.6;66.333;5.132;62.0;72.0;55.857;12.375;39.0;72.0;44.571;15.59;20.0;72.0;5.0;2.0;3.0;7.0;4.286;1.604;2.0;7.0;5.286;4.906;0.0;15.0;109.667;6.028;104.0;116.0;100.857;9.771;88.0;116.0;89.357;15.31;57.0;116.0;644.333;68.53;577.0;714.0;527.143;124.115;373.0;714.0;367.143;193.457;110.0;714.0;-0.021;0.002;-0.022;-0.019;-0.029;0.019;-0.066;-0.009;-0.042;0.021;-0.068;-0.009;-3.0;2.646;-5.0;0.0;-3.571;1.813;-5.0;0.0;-3.143;1.748;-5.0;0.0;-1.667;2.309;-3.0;1.0;-4.714;7.041;-17.0;1.0;-2.643;5.415;-17.0;2.0;1.328;289;4913;10.1;5.0;2.916;7.6;7.0;4.0;3.055;5.0;2.0;0.0;2.309;2.0;7.0;2.0;2.0;6.0;72.0;7.0;5.132;68.5;0.002;0.001;0.001;0.001;5.0;6.0;3.464;2.0;4.0;4.0;3.512;2.0;0.222;0.828;3.0
