AGE;MATI;JML_DEPLESI;STD_CUM_DEPLESI_%;PAKAN_STD_CUM_GR/EK;DELTA_PAKAN_ZAK;DELTA_PAKAN_CUM_GR/EKOR;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;IP_ACT;JUMLAH_AYAM_AKHIR;PERIODE;FCR_ACT_lag_1;FCR_ACT_lag_7;FCR_ACT_lag_14;PAKAN_ACT_GR/EK_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;DG_ACT_lag_7;DG_ACT_lag_14;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_7;JML_DEPLESI_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_std_14;DG_ACT_rolling_mean_3;DG_ACT_rolling_std_3;DG_ACT_rolling_min_3;DG_ACT_rolling_max_3;DG_ACT_rolling_std_7;DG_ACT_rolling_min_7;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_mean_3;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_min_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_min_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_min_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_std_14;DELTA_DG_rolling_min_14;PAKAN_DG_RATIO;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_momentum_1;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;ABW_ACT_acceleration;ABW_ACT_volatility_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;FEED_EFFICIENCY_lag_1
6;14;154;0.75;170;-1.0;-17.0;30;14;0;0.979;0.889;-0.09;0;0;19846;12;0.782;0.28;0.28;20.0;27.0;28.0;18.0;26.0;26.0;11.0;15.0;34.0;46.0;46.0;46.0;46.0;-6.0;-5.0;-3.0;2.0;2.0;0.0;4.0;-2.0;12.0;12.0;5.26;5.441;5.441;28.333;1.528;27.0;30.0;5.206;18.0;5.206;18.0;13.333;2.082;11.0;15.0;25.667;14.264;11.0;46.0;25.667;14.264;11.0;46.0;12.53;40.515;40.515;-4.667;1.528;-6.0;-3.0;-2.333;3.204;-6.0;2.0;-2.333;3.204;-6.0;2.0;1.333;0.0;4.0;2.5;5.05;-2.0;12.0;2.5;5.05;-2.0;1.177;7.6;5.1;2.916;5.05;3.0;4.0;5.568;1.0;3.0;7.0;11.24;-0.5;14.0;3.0;2.082;3.0;1.528;3.0;4.0;2.646;1.0;1.279
7;14;168;0.68;210;-2.0;-19.0;34;17;1;1.029;0.938;-0.091;270;306;19832;12;0.889;0.28;0.28;20.0;30.0;27.0;28.0;26.0;26.0;14.0;11.0;15.0;46.0;46.0;46.0;46.0;-3.0;-6.0;-5.0;2.0;2.0;0.0;0.0;4.0;12.0;12.0;5.26;6.786;6.786;30.333;3.512;27.0;34.0;5.956;18.0;5.956;18.0;13.0;1.732;11.0;14.0;24.0;13.748;11.0;46.0;24.0;13.748;11.0;46.0;14.0;42.898;42.898;-4.667;1.528;-6.0;-3.0;-2.714;3.094;-6.0;2.0;-2.714;3.094;-6.0;2.0;0.333;0.0;1.0;2.286;4.645;-2.0;12.0;2.286;4.645;-2.0;1.112;2.5;-5.1;2.944;5.05;4.0;1.0;2.646;3.5;0.0;-3.0;3.512;1.5;14.0;0.0;1.732;4.0;3.512;-2.0;-5.0;2.646;0.5;1.125
8;11;179;1.01;260;0.0;-23.0;38;16;1;1.068;0.994;-0.074;268;302;19821;12;0.938;0.28;0.28;20.0;34.0;30.0;27.0;26.0;26.0;14.0;14.0;11.0;46.0;46.0;46.0;46.0;-5.0;-3.0;-6.0;2.0;2.0;1.0;0.0;0.0;12.0;12.0;5.26;8.734;8.964;34.0;4.0;30.0;38.0;7.525;18.0;6.989;18.0;13.0;1.732;11.0;14.0;19.0;10.36;11.0;34.0;22.375;13.532;11.0;46.0;12.53;33.817;45.074;-2.667;2.517;-5.0;0.0;-3.0;2.646;-6.0;1.0;-2.375;3.021;-6.0;2.0;0.667;0.0;1.0;0.714;1.799;-2.0;4.0;2.125;4.324;-2.0;1.195;7.6;5.1;2.944;5.05;4.0;0.0;0.577;4.0;-3.0;-3.0;3.0;-1.5;11.0;-3.0;1.732;4.0;4.0;5.0;7.0;3.606;1.5;1.066
9;13;192;1.14;312;0.0;-22.0;40;15;-1;1.099;1.027;-0.072;274;300;19808;12;0.994;0.475;0.28;20.0;38.0;34.0;30.0;18.0;26.0;11.0;14.0;14.0;34.0;46.0;80.0;46.0;0.0;-5.0;-3.0;1.0;2.0;1.0;1.0;0.0;1.0;12.0;7.6;11.125;11.458;37.333;3.055;34.0;40.0;7.455;18.0;7.775;18.0;12.667;1.528;11.0;14.0;16.0;8.083;11.0;34.0;21.333;13.038;11.0;46.0;12.014;27.945;47.519;-1.667;2.887;-5.0;0.0;-3.143;2.41;-6.0;0.0;-2.111;2.934;-6.0;2.0;0.333;-1.0;1.0;0.429;1.902;-2.0;4.0;1.778;4.177;-2.0;1.325;7.6;0.0;2.944;7.6;2.0;-2.0;1.155;3.0;2.0;5.0;2.517;-0.5;13.0;2.0;1.528;2.0;3.055;0.0;-5.0;3.606;2.5;1.006
10;4;196;1.27;372;0.0;-27.0;45;15;0;1.129;1.051;-0.078;281;303;19804;12;1.027;0.6;0.28;20.0;40.0;38.0;34.0;18.0;26.0;13.0;11.0;14.0;34.0;46.0;114.0;46.0;0.0;0.0;-5.0;-3.0;2.0;-1.0;1.0;1.0;-2.0;12.0;5.26;11.802;13.08;41.0;3.606;38.0;45.0;6.729;27.0;8.947;18.0;9.333;4.726;4.0;13.0;11.714;3.729;4.0;15.0;19.6;13.459;4.0;46.0;8.888;25.612;48.96;0.0;0.0;0.0;0.0;-2.714;2.69;-6.0;0.0;-1.9;2.846;-6.0;2.0;0.0;-1.0;1.0;0.714;1.604;-1.0;4.0;1.6;3.978;-2.0;1.233;2.5;-5.1;2.944;5.05;5.0;3.0;1.528;3.5;-9.0;-11.0;5.508;-3.5;4.0;-9.0;4.726;5.0;3.606;0.0;0.0;2.887;-0.0;0.974
11;10;206;1.4;435;0.0;-27.0;49;14;0;1.149;1.077;-0.072;289;309;19794;12;1.051;0.706;0.28;20.0;45.0;40.0;38.0;28.0;26.0;4.0;13.0;11.0;15.0;46.0;129.0;46.0;0.0;0.0;0.0;-5.0;2.0;0.0;-1.0;1.0;4.0;12.0;5.316;12.581;15.126;44.667;4.509;40.0;49.0;7.892;27.0;10.173;18.0;9.0;4.583;4.0;13.0;11.0;3.464;4.0;14.0;18.727;13.093;4.0;46.0;7.211;23.832;50.555;0.0;0.0;0.0;0.0;-2.0;2.646;-6.0;0.0;-1.727;2.76;-6.0;2.0;-0.333;-1.0;0.0;0.143;0.69;-1.0;1.0;1.455;3.804;-2.0;1.29;7.7;5.2;2.974;5.1;4.0;-1.0;1.528;4.5;6.0;15.0;7.767;-1.5;10.0;6.0;4.583;4.0;4.509;0.0;0.0;0.0;-0.0;0.951
12;8;214;1.53;506;1.0;-27.0;50;10;-4;1.169;1.097;-0.072;297;313;19786;12;1.077;0.782;0.28;20.0;49.0;45.0;40.0;27.0;26.0;10.0;4.0;13.0;11.0;46.0;140.0;46.0;0.0;0.0;0.0;-6.0;2.0;0.0;0.0;-1.0;0.0;12.0;7.65;13.006;17.394;48.0;2.646;45.0;50.0;7.537;30.0;10.991;18.0;7.333;3.055;4.0;10.0;10.571;3.645;4.0;14.0;17.833;12.862;4.0;46.0;9.018;21.252;52.066;1.0;1.732;0.0;3.0;-0.714;2.563;-5.0;3.0;-1.333;2.964;-6.0;3.0;-1.333;-4.0;0.0;-0.429;1.718;-4.0;1.0;1.0;3.954;-4.0;1.416;7.6;-0.1;2.974;7.65;1.0;-3.0;2.082;2.5;-2.0;-8.0;7.506;2.0;8.0;-2.0;3.055;1.0;2.646;3.0;3.0;1.732;1.5;0.929
13;14;228;1.68;584;1.0;-29.0;53;5;-3;1.186;1.114;-0.072;305;319;19772;12;1.097;0.889;0.28;20.0;50.0;49.0;45.0;30.0;26.0;8.0;10.0;4.0;14.0;46.0;154.0;46.0;3.0;0.0;0.0;-3.0;2.0;-4.0;0.0;0.0;0.0;12.0;6.391;13.58;19.414;50.667;2.082;49.0;53.0;7.01;34.0;11.821;18.0;10.667;3.055;8.0;14.0;10.571;3.645;4.0;14.0;17.538;12.36;4.0;46.0;11.136;20.493;54.176;2.0;1.732;0.0;3.0;0.143;2.673;-5.0;3.0;-1.0;3.082;-6.0;3.0;-2.333;-4.0;0.0;-0.857;1.952;-4.0;1.0;0.692;3.945;-4.0;1.432;5.1;-2.5;1.473;6.35;3.0;2.0;1.528;2.0;6.0;8.0;4.619;2.0;14.0;6.0;3.055;3.0;2.082;0.0;-3.0;1.732;1.5;0.912
14;2;230;1.79;668;1.0;-32.0;64;8;3;1.208;1.147;-0.061;313;328;19770;12;1.114;0.938;0.28;20.0;53.0;50.0;49.0;34.0;26.0;14.0;8.0;10.0;14.0;46.0;168.0;46.0;3.0;3.0;0.0;-5.0;2.0;-3.0;-4.0;0.0;1.0;12.0;5.05;12.986;21.264;55.667;7.371;50.0;64.0;8.734;38.0;13.739;18.0;8.0;6.0;2.0;14.0;8.857;4.488;2.0;14.0;16.429;12.58;2.0;46.0;8.718;18.92;55.551;3.0;0.0;3.0;3.0;1.286;1.604;0.0;3.0;-0.714;3.148;-6.0;3.0;-1.333;-4.0;3.0;-0.571;2.37;-4.0;3.0;0.857;3.84;-4.0;1.264;5.0;-0.1;1.473;5.05;11.0;8.0;5.292;7.0;-12.0;-18.0;9.018;-3.0;2.0;-12.0;6.0;11.0;7.371;0.0;0.0;1.732;0.0;0.898
15;5;235;1.92;752;1.0;-30.0;65;8;0;1.219;1.156;-0.063;320;338;19765;12;1.147;0.994;0.28;20.0;64.0;53.0;50.0;38.0;26.0;2.0;14.0;8.0;11.0;46.0;179.0;46.0;3.0;3.0;3.0;0.0;2.0;3.0;-3.0;-4.0;1.0;12.0;5.05;12.6;22.476;60.667;6.658;53.0;65.0;9.304;40.0;15.183;18.0;7.0;6.245;2.0;14.0;8.0;4.583;2.0;14.0;13.5;9.582;2.0;34.0;3.606;17.145;47.412;2.667;0.577;2.0;3.0;1.571;1.512;0.0;3.0;-0.714;3.148;-6.0;3.0;0.0;-3.0;3.0;-0.714;2.289;-4.0;3.0;0.0;2.112;-4.0;1.323;5.1;0.1;0.058;5.05;1.0;-10.0;5.292;6.0;3.0;15.0;9.644;-4.5;5.0;3.0;6.245;1.0;6.658;-1.0;-1.0;0.577;-0.5;0.872
16;9;244;2.06;841;0.0;-28.0;59;0;-9;1.229;1.156;-0.073;327;344;19756;12;1.156;1.027;0.475;22.6;65.0;64.0;53.0;40.0;18.0;5.0;2.0;14.0;13.0;34.0;192.0;80.0;2.0;3.0;3.0;0.0;1.0;0.0;3.0;-3.0;-1.0;1.0;5.1;12.6;23.456;62.667;3.215;59.0;65.0;7.767;45.0;14.57;18.0;5.333;3.512;2.0;9.0;7.429;4.077;2.0;14.0;11.714;7.59;2.0;34.0;7.095;17.073;41.774;2.0;1.0;1.0;3.0;1.714;1.38;0.0;3.0;-0.714;3.148;-6.0;3.0;-2.0;-9.0;3.0;-1.857;3.891;-9.0;3.0;-0.714;3.173;-9.0;1.544;5.1;0.0;0.058;5.1;-6.0;-7.0;8.544;-2.5;4.0;1.0;8.963;3.5;9.0;4.0;3.512;-6.0;3.215;-1.0;0.0;0.577;-1.0;0.865
17;8;252;2.18;936;0.0;-27.0;69;-2;-2;1.239;1.173;-0.066;334;353;19748;12;1.156;1.051;0.6;22.6;59.0;65.0;64.0;45.0;18.0;9.0;5.0;2.0;4.0;34.0;196.0;114.0;1.0;2.0;3.0;0.0;-3.0;-9.0;0.0;3.0;0.0;-2.0;5.1;11.574;23.873;64.333;5.033;59.0;69.0;7.913;49.0;14.249;27.0;7.333;2.082;5.0;9.0;8.0;3.786;2.0;14.0;9.857;4.092;2.0;15.0;8.505;16.025;39.228;1.0;1.0;0.0;2.0;1.714;1.38;0.0;3.0;-0.5;3.082;-6.0;3.0;-3.667;-9.0;0.0;-2.143;3.805;-9.0;3.0;-0.714;3.173;-9.0;1.394;5.1;0.0;0.0;5.1;10.0;16.0;8.021;2.0;-1.0;-5.0;2.646;1.5;8.0;-1.0;2.082;10.0;5.033;-1.0;0.0;0.0;-1.0;0.865
18;10;262;2.31;1036;0.0;-25.0;72;-4;-2;1.249;1.193;-0.056;343;363;19738;12;1.173;1.077;0.706;25.2;69.0;59.0;65.0;49.0;28.0;8.0;9.0;5.0;10.0;15.0;206.0;129.0;0.0;1.0;2.0;0.0;-5.0;-2.0;-9.0;0.0;0.0;4.0;5.1;10.979;23.933;66.667;6.807;59.0;72.0;8.118;50.0;14.7;27.0;9.0;1.0;8.0;10.0;8.0;3.786;2.0;14.0;9.5;3.818;2.0;14.0;9.018;16.108;37.387;0.0;1.0;-1.0;1.0;1.571;1.618;-1.0;3.0;-0.214;2.806;-6.0;3.0;-4.333;-9.0;-2.0;-2.429;3.69;-9.0;3.0;-1.143;2.878;-9.0;1.407;5.1;-0.0;0.0;5.1;3.0;-7.0;8.021;6.5;2.0;3.0;2.517;0.5;10.0;2.0;1.0;3.0;6.807;-1.0;0.0;0.0;-1.0;0.853
19;6;268;2.44;1142;0.0;-25.0;73;-9;-4;1.259;1.205;-0.054;378;371;19732;12;1.193;1.097;0.782;27.7;72.0;69.0;59.0;50.0;27.0;10.0;8.0;9.0;8.0;11.0;214.0;140.0;-1.0;0.0;1.0;3.0;-6.0;-2.0;-2.0;-9.0;-4.0;0.0;5.1;10.994;23.555;71.333;2.082;69.0;73.0;7.188;53.0;14.387;30.0;8.0;2.0;6.0;10.0;7.714;3.861;2.0;14.0;9.143;3.9;2.0;14.0;8.083;15.704;35.297;-0.333;0.577;-1.0;0.0;1.143;1.574;-1.0;3.0;0.214;2.259;-5.0;3.0;-2.667;-4.0;-2.0;-2.429;3.69;-9.0;3.0;-1.429;2.954;-9.0;1.458;5.1;0.0;0.0;5.1;1.0;-2.0;4.726;2.0;-4.0;-6.0;3.0;-1.0;6.0;-4.0;2.0;1.0;2.082;1.0;2.0;1.155;-0.0;0.838
20;10;278;2.57;1256;0.0;-25.0;73;5;-7;1.272;1.219;-0.053;383;377;19722;12;1.205;1.114;0.889;35.3;73.0;72.0;69.0;53.0;30.0;6.0;10.0;8.0;14.0;14.0;228.0;154.0;0.0;-1.0;0.0;3.0;-3.0;-4.0;-2.0;-2.0;-3.0;0.0;6.444;11.645;23.694;72.667;0.577;72.0;73.0;5.367;59.0;13.689;34.0;8.667;2.309;6.0;10.0;7.143;2.968;2.0;10.0;8.857;3.655;2.0;14.0;8.083;17.632;34.0;-0.333;0.577;-1.0;0.0;0.714;1.38;-1.0;3.0;0.429;2.065;-5.0;3.0;-4.333;-7.0;-2.0;-3.0;4.082;-9.0;3.0;-1.929;3.269;-9.0;1.563;7.7;2.6;1.501;6.4;0.0;-1.0;1.528;0.5;4.0;8.0;4.163;0.0;10.0;4.0;2.309;0.0;0.577;0.0;-1.0;1.0;0.5;0.83
21;3;281;2.7;1382;0.0;-32.0;77;-20;-5;1.294;1.249;-0.045;387;381;19719;12;1.219;1.147;0.938;37.8;73.0;73.0;72.0;64.0;34.0;10.0;6.0;10.0;2.0;14.0;230.0;168.0;0.0;0.0;-1.0;3.0;-5.0;-7.0;-4.0;-2.0;3.0;1.0;6.444;12.045;23.327;74.333;2.309;73.0;77.0;6.02;59.0;13.188;38.0;6.333;3.512;3.0;10.0;7.286;2.69;3.0;10.0;8.071;3.647;2.0;14.0;6.807;17.214;32.782;-0.333;0.577;-1.0;0.0;0.143;1.069;-1.0;2.0;0.714;1.437;-1.0;3.0;-5.333;-7.0;-4.0;-4.143;3.132;-9.0;0.0;-2.357;3.249;-9.0;1.548;5.1;-2.6;1.501;6.4;4.0;4.0;2.082;2.0;-7.0;-11.0;5.686;-1.5;3.0;-7.0;3.512;4.0;2.309;-1.0;-1.0;1.0;-0.5;0.82
22;7;288;2.83;1517;1.0;-37.0;82;-22;-2;1.137;1.277;0.14;391;446;19712;12;1.249;1.156;0.994;45.4;77.0;73.0;73.0;65.0;38.0;3.0;10.0;6.0;5.0;11.0;235.0;179.0;-1.0;0.0;0.0;2.0;0.0;-5.0;-7.0;-4.0;0.0;1.0;7.79;13.494;23.77;77.333;4.509;73.0;82.0;7.128;59.0;13.022;40.0;6.667;3.512;3.0;10.0;7.571;2.507;3.0;10.0;7.786;3.556;2.0;14.0;5.132;15.999;31.846;0.667;2.082;-1.0;3.0;0.286;1.38;-1.0;3.0;0.929;1.542;-1.0;3.0;-4.667;-7.0;-2.0;-4.429;2.76;-9.0;-2.0;-2.571;3.106;-9.0;1.578;10.2;5.1;2.55;7.65;5.0;1.0;2.646;4.5;4.0;11.0;6.351;-1.5;7.0;4.0;3.512;5.0;4.509;4.0;5.0;2.646;1.5;0.801
23;10;298;2.96;1656;2.0;-39.0;82;-26;-4;1.337;1.284;-0.053;394;389;19702;12;1.277;1.156;1.027;53.0;82.0;77.0;73.0;59.0;40.0;7.0;3.0;10.0;9.0;13.0;244.0;192.0;3.0;-1.0;0.0;1.0;0.0;-2.0;-5.0;-7.0;-9.0;-1.0;8.932;14.858;24.628;80.333;2.887;77.0;82.0;5.062;69.0;12.33;45.0;6.667;3.512;3.0;10.0;7.714;2.628;3.0;10.0;7.571;3.298;2.0;14.0;8.544;15.756;31.901;2.333;3.055;-1.0;5.0;0.857;2.268;-1.0;5.0;1.286;1.858;-1.0;5.0;-3.667;-5.0;-2.0;-3.714;1.89;-7.0;-2.0;-2.786;3.093;-9.0;1.671;7.6;-2.6;2.55;8.9;0.0;-5.0;2.646;2.5;3.0;-1.0;6.083;3.5;10.0;3.0;3.512;0.0;2.887;2.0;-2.0;2.517;3.0;0.783
24;9;307;3.09;1803;3.0;-42.0;86;-28;-2;1.36;1.303;-0.057;397;392;19693;12;1.284;1.173;1.051;55.5;82.0;82.0;77.0;69.0;45.0;10.0;7.0;3.0;8.0;4.0;252.0;196.0;5.0;3.0;-1.0;0.0;0.0;-4.0;-2.0;-5.0;-2.0;0.0;7.65;16.003;25.214;83.333;2.309;82.0;86.0;5.521;72.0;12.025;49.0;8.667;1.528;7.0;10.0;7.857;2.673;3.0;10.0;7.929;3.149;2.0;14.0;9.504;15.921;31.622;5.0;2.0;3.0;7.0;1.857;3.185;-1.0;7.0;1.786;2.359;-1.0;7.0;-2.667;-4.0;-2.0;-3.714;1.89;-7.0;-2.0;-2.929;2.999;-9.0;1.683;7.7;0.1;1.473;7.65;4.0;4.0;2.646;2.0;-1.0;-4.0;2.646;1.0;9.0;-1.0;1.528;4.0;2.309;2.0;0.0;1.155;2.0;0.779
25;11;318;3.22;1958;1.0;-49.0;90;-29;0;1.382;1.326;-0.056;400;396;19682;12;1.303;1.193;1.077;63.2;86.0;82.0;82.0;72.0;49.0;9.0;10.0;7.0;10.0;10.0;262.0;206.0;7.0;5.0;3.0;-1.0;0.0;-2.0;-4.0;-2.0;-2.0;0.0;5.356;15.657;25.492;86.0;4.0;82.0;90.0;6.451;73.0;11.997;50.0;10.0;1.0;9.0;11.0;8.0;2.828;3.0;11.0;8.0;3.211;2.0;14.0;10.017;17.516;32.028;5.0;2.0;3.0;7.0;2.429;2.936;-1.0;7.0;2.0;2.32;-1.0;7.0;-2.0;-4.0;0.0;-3.429;2.299;-7.0;0.0;-2.929;2.999;-9.0;1.637;2.6;-5.1;2.916;5.15;4.0;0.0;2.309;4.0;2.0;3.0;2.082;0.5;11.0;2.0;1.0;4.0;4.0;-4.0;-6.0;3.464;-1.0;0.767
26;14;332;3.35;2120;0.0;-61.0;91;-30;-1;1.405;1.353;-0.052;402;398;19668;12;1.326;1.205;1.097;70.8;90.0;86.0;82.0;73.0;50.0;11.0;9.0;10.0;6.0;8.0;268.0;214.0;3.0;7.0;5.0;0.0;3.0;0.0;-2.0;-4.0;-4.0;-4.0;2.65;14.087;25.589;89.0;2.646;86.0;91.0;6.583;73.0;11.449;53.0;11.333;2.517;9.0;14.0;9.143;3.436;3.0;14.0;8.429;3.589;2.0;14.0;12.53;19.956;33.221;3.333;3.512;0.0;7.0;2.429;2.936;-1.0;7.0;1.786;2.359;-1.0;7.0;-1.0;-2.0;0.0;-3.0;2.449;-7.0;0.0;-2.714;3.024;-9.0;1.648;2.7;0.1;2.916;2.65;1.0;-3.0;1.732;2.5;3.0;1.0;2.082;2.5;14.0;3.0;2.517;1.0;2.646;-3.0;1.0;3.215;-3.5;0.754
27;7;339;3.4;2285;-3.0;-79.0;94;-30;0;1.426;1.37;-0.056;404;402;19661;12;1.353;1.219;1.114;75.9;91.0;90.0;86.0;73.0;53.0;14.0;11.0;9.0;10.0;14.0;278.0;228.0;0.0;3.0;7.0;0.0;3.0;-1.0;0.0;-2.0;-7.0;-3.0;1.504;11.418;24.785;91.667;2.082;90.0;94.0;6.028;77.0;10.894;59.0;10.667;3.512;7.0;14.0;8.714;3.498;3.0;14.0;7.929;3.222;2.0;14.0;10.693;21.833;34.877;-1.667;5.686;-8.0;3.0;1.286;4.923;-8.0;7.0;1.0;3.486;-8.0;7.0;-0.333;-1.0;0.0;-2.0;1.915;-5.0;0.0;-2.5;3.107;-9.0;1.569;-2.5;-5.2;2.974;0.1;3.0;2.0;1.528;2.0;-7.0;-10.0;5.508;-2.0;7.0;-7.0;3.512;3.0;2.082;-8.0;-5.0;2.646;-5.5;0.739
28;7;346;3.61;2455;-6.0;-101.0;98;-26;3;1.446;1.377;-0.069;405;406;19654;12;1.37;1.249;1.147;80.9;94.0;91.0;90.0;77.0;64.0;7.0;14.0;11.0;3.0;2.0;281.0;230.0;-8.0;0.0;3.0;-1.0;3.0;0.0;-1.0;0.0;-5.0;3.0;1.415;7.437;23.495;94.333;3.512;91.0;98.0;6.028;82.0;11.56;59.0;9.333;4.041;7.0;14.0;9.286;2.628;7.0;14.0;8.286;2.758;3.0;14.0;7.0;21.762;35.637;-7.333;7.024;-14.0;0.0;-0.571;7.635;-14.0;7.0;-0.214;5.25;-14.0;7.0;0.667;-1.0;3.0;-0.857;2.193;-4.0;3.0;-2.5;3.107;-9.0;1.506;0.1;2.6;2.6;-1.2;4.0;1.0;1.528;3.5;0.0;7.0;5.132;-3.5;7.0;0.0;4.041;4.0;3.512;-6.0;2.0;2.517;-7.0;0.73
29;0;346;3.74;2635;-6.0;-129.0;100;1;4;1.47;1.387;-0.083;406;414;19654;12;1.377;1.277;1.156;86.0;98.0;94.0;91.0;82.0;65.0;7.0;7.0;14.0;7.0;5.0;288.0;235.0;-14.0;-8.0;0.0;3.0;2.0;3.0;0.0;-1.0;-2.0;0.0;2.916;4.926;22.2;97.333;3.055;94.0;100.0;6.373;82.0;11.993;59.0;4.667;4.041;0.0;7.0;8.286;4.386;0.0;14.0;7.929;3.452;0.0;14.0;4.041;19.199;35.007;-12.333;3.786;-15.0;-8.0;-3.143;9.118;-15.0;7.0;-1.429;6.513;-15.0;7.0;2.333;0.0;4.0;0.0;2.769;-4.0;4.0;-2.214;3.512;-9.0;1.526;5.0;4.9;3.808;2.55;2.0;-2.0;1.0;3.0;-7.0;-7.0;4.041;-3.5;0.0;-7.0;4.041;25.0;15.716;-1.0;5.0;3.606;-3.5;0.726
30;0;346;3.87;2818;-7.0;-156.0;100;4;3;1.491;1.402;-0.089;407;416;19654;12;1.387;1.284;1.156;91.1;100.0;98.0;94.0;82.0;59.0;0.0;7.0;7.0;10.0;9.0;298.0;244.0;-15.0;-14.0;-8.0;5.0;1.0;4.0;3.0;0.0;-4.0;-9.0;3.863;3.593;20.683;99.333;1.155;98.0;100.0;5.429;86.0;10.942;69.0;2.333;4.041;0.0;7.0;6.857;5.273;0.0;14.0;7.286;4.027;0.0;14.0;0.0;15.512;33.701;-15.667;2.082;-18.0;-14.0;-6.429;9.813;-18.0;7.0;-2.786;7.817;-18.0;7.0;3.333;3.0;4.0;1.0;2.309;-2.0;4.0;-1.357;3.177;-7.0;1.552;2.6;-2.4;2.45;3.8;0.0;-2.0;2.0;1.0;0.0;7.0;4.041;-3.5;0.0;0.0;4.041;-23.0;13.892;-3.0;-2.0;2.517;-2.0;0.721
31;0;346;4.0;3004;-7.0;-182.0;102;8;4;1.511;1.403;-0.108;408;419;19654;12;1.402;1.303;1.173;96.2;100.0;100.0;98.0;86.0;69.0;0.0;0.0;7.0;9.0;8.0;307.0;252.0;-18.0;-15.0;-14.0;7.0;0.0;3.0;4.0;3.0;-2.0;-2.0;3.917;4.889;19.18;100.667;1.155;100.0;102.0;4.756;90.0;10.833;72.0;0.0;0.0;0.0;0.0;5.571;5.74;0.0;14.0;6.714;4.462;0.0;14.0;0.0;10.693;31.777;-17.0;1.732;-18.0;-15.0;-10.0;8.583;-18.0;3.0;-4.071;8.748;-18.0;7.0;3.667;3.0;4.0;1.857;2.116;-1.0;4.0;-0.929;3.474;-7.0;1.572;5.1;2.5;1.415;3.85;2.0;2.0;1.155;1.0;0.0;0.0;4.041;-0.0;0.0;0.0;0.0;2.0;12.741;0.0;3.0;1.528;-1.5;0.713
